,new_review
6889,맛2 / 양2 / 배달2 / #식후감맛있어요'
6890,맛2 / 양2 / 배달2 / 첫주문인데 정말 맛있게 먹었습니당~ 또 시킬게요~
6891,맛2 / 양2 / 배달1 / 다좋은데 배달 문자가 안와서 너무늦게 받았습니다 배달 빼곤 다좋았습니다
6892,맛2 / 양2 / 배달2 / 양도 엄청 많고 맛도 최고였습니닷 3일동안 먹었어용ㅎㅎㅎ두부 추가는 필수입니다요🤤
6893,맛2 / 양2 / 배달2 / 오는순간 넘 먹고싶어 급했네요사진을 다뜯고 찍은줄알았더니 조긍 뜯고선 냄새에 매료되어 바로 찍고 먹기 바빴어요~역시 김치는 밥을 부릅니다ㅠㅠ 밥을 많이 먹게되어 흠이지 넘 맛있었어요~~~
6894,맛1 / 양2 / 배달0 / 배달 예상 시간 1시간 / 실제 1시간 반야식으로 시켰다가 기다리다 지쳐 잠 듦냉면은 떡...
6895,맛2 / 양2 / 배달2 / 배달음식중에는 거의 최고네요ㅋ 종종 먹게 될 거 같아요!
6896,맛2 / 양2 / 배달2 / #식후감이제 집에서 김치찜은 하지 않을래요 ㅎㅎ첫 주문인데 맛있게 잘 먹었습니다리뷰 서비스로 주신 김가루+밥도 맛있어요~
6897,맛2 / 양2 / 배달2 / 양이 정말 정말 많고 맛있어요ㅠㅠ 자주 시켜먹겠습니다!!!
6898,맛2 / 양2 / 배달1 / 자극적인 맛짱입니당!!!!!!!!
6899,맛2 / 양2 / 배달2 / 늦은 시간에 배달해주셔서 참 감사했습니다. 매콤새콤달콤 맛있네요
6901,맛2 / 양2 / 배달2 / 원래 배달음식 안먹도록 노력하는데이번부터 먹으려고 합니다 ㅋㅋ 정말 맛있습니다! 따봉
6902,맛2 / 양2 / 배달2 / 완전 맛있어요~~ 😍😍
6903,맛2 / 양2 / 배달2 / 빠르고맛있고 최고에요
6904,맛2 / 양2 / 배달2 / nice！！！！！！！
6905,맛2 / 양2 / 배달2 / 김치가.. 김치가 진짜 우주 대존맛이예용ㅇ 이 맛을 널리널리 알려주세용
6906,맛2 / 양2 / 배달1 / 배달이 예상시간보다 늦어서 기다리느라 힘들었지만 맛있고 양이 정말 많네요! 잘먹었습니다~!
6907,맛2 / 양2 / 배달2 / 진짜 맛있어요!! 간도 딱 적당하고 생각보다 고기가 많이 와서 놀랐어요ㅎㅎ 양도 소로 시킨건데 대자많큼 많이 주시고 정말 혜자 입니다 무엇보다 김치찜이 너무 맛있어요ㅠㅠ앞으로도 계속 시켜먹을게요!!감사합니다
6908,맛2 / 양2 / 배달1 / 날씨가 안 좋은건 알지만 1시간 30분 넘게 걸려서 기다리기 힘들었어요 맛은 좋아 잘 먹었습니다
6909,맛1 / 양1 / 배달1 / 모기가있어요 밥맛떨어짐
6910,맛1 / 양2 / 배달1 / 잘 먹었습니다~ ^^
6911,맛2 / 양2 / 배달2 / 배달온거 열어보고 깜짝놀랐어요 양 정말 많구 맛있어요!! 이사오고나서 시켜먹은 곳 중에 최고예요
6912,맛2 / 양2 / 배달0 / 음식맛은 너무좋은데 배달이 1시간30분 가까이 걸리는건 너무한거 같네요 ㅜㅜ
6913,맛2 / 양2 / 배달2 / 여기 50번은 시켰을 듯김치 요리 진짜 좋아하는데 여기는 찐 맛집임 다들 드세요
6914,맛2 / 양2 / 배달2 / 처음시켜보는데 양 진짜 많고 맛있네요! 김치도 푹 익었고 간도 딱 맞았어요 ㅎㅎ 자주 시켜먹을 것 같네요 :)
6915,맛2 / 양2 / 배달2 / 요번엔 고기양도 적당하게있고 맛있게 먹었어요
6916,맛1 / 양1 / 배달1 / 맛있습니다. 양도 많아요
6917,맛2 / 양2 / 배달1 / 양이 많고 맛있습니다
6918,맛1 / 양2 / 배달2 / 묵은지보단 그냥 신김치느낌? 그게 그건진 모르겠는데 예전엔 뭔가 진하고 김치도 부들하니 단단한느낌 없었던거같은데..좀 아쉽네요 그래도 잘먹었어요
6919,맛2 / 양2 / 배달2 / 최고에요~ 요청도잘들어주시고^^ 맛있게잘먹었어요
6920,맛2 / 양2 / 배달2 / 항상 시켜먹어요 양 많고 맛있어요고기추가하니 금상첨화
6921,맛1 / 양1 / 배달1 / 마신서요 맛이사요 맛이서서요
6922,맛2 / 양2 / 배달2 / 너무 맛있습니다 밥도둑이예욤 먹다가 찍어봐여
6923,맛1 / 양2 / 배달2 / 김치찜 넘 맛있어요...한 번 시키면 한 4끼에 나눠서 먹는듯 ㅋㅋㅋ근데 저번에는 고기가 되게 쫀득하고 맛있었는데요번에는 좀 퍼석퍼석하고 입에서 부스러지는 느낌.. 고기가 별로얐어요ㅠ뭐 김치는 언제나 맛있어요 ㅎㅎㅎㅎ든든하고 맛있는 밥 먹고싶을 때 딱입니다!!!양도 많고 막 금방 상하는 음식도 아니라서 며칠 나눠서 먹기도 좋은거같아요 ㅎㅎㅎ 김치찜 최고!!! 배달비가 아깝지 않은 배달음식인거같아요 ㅎㅎㅎ주먹밥도 잘먹었습니다~~
6924,맛2 / 양2 / 배달2 / 바빠서 어플 닫아두신 상태인데도 요청에 열어주셔서 감사합니다. 김치찜은 여기 아니면 안먹어요 제일 맛있음!그런데ㅜㅜ 계란찜이.. 양이 너무 갑자기 팍 줄은 것 같아요.. 원래 이정도가 아니었는데 살짝 당황.. ㅎㅎ
6926,"맛2 / 양2 / 배달2 / 집들이라 시켜먹엇는데, 진짜 맛잇엇습니다! 고기추가전화할 정도로요!"
6929,맛2 / 양1 / 배달2 / 김치도 맛있고 고기도 맛있습니다. 아쉬운점은 고기가 너무 잘게 짤라져있네요 좀 크게 썰어서 넣어도 좋을꺼같고 고기 추가 안하면 고기가 조금 적을꺼같습니다.
6930,맛2 / 양2 / 배달2 / 항상 너무 맛있게 먹고있습니다!!
6931,맛2 / 양2 / 배달2 / 잘먹었어요....계란찜은 쬠싱검네요..
6932,맛2 / 양2 / 배달2 / 배달이 쪼끔 늦긴 했는데 늦은게 무색할정도로 너무 맛있게 잘먹었습니다!
6933,맛2 / 양2 / 배달2 / 양도 많고 넘나 맛있어용
6934,맛2 / 양2 / 배달2 / 맛있었습니다!! 양도 많았어요
6935,맛1 / 양2 / 배달2 / 김치 양은 많고 고기양은.. 흐으음.. 많이 짜기도..
6936,맛2 / 양2 / 배달2 / 맛있어요잘먹었습니다.
6937,맛2 / 양2 / 배달2 / 양 넉넉하고 맛있어요😋 묵은지 땡겨서 주문했는데 좋네요!
6938,맛2 / 양2 / 배달2 / 가격대비 양이 진짜 많습니다.
6939,맛2 / 양1 / 배달2 / 소자이지만 고기가 너무 적은거같아여 ㅠㅠㅠㅠ 그래도 맛있었습니다
6940,맛2 / 양2 / 배달2 / 항상 먹는데 맛있음
6941,맛2 / 양2 / 배달2 / 최고에여 진짜 핵꿀맛다음에 또 시켜먹을게요 ㄷ ㄷ 다음에는 수육추가까지..적게 일하시고 많이 버십쇼^^7
6942,"맛1 / 양1 / 배달2 / 배달은 한시간 걸린댔는데 삼십분만에 왔어요,,,!!! ㄴㅇ_ㅇㄱ!!!근데 김치는 많은데 고기 양이 좀 적었어용 ㅠㅠ!!서비스로 주신 주먹밥은 잘묵었습니당ㅎㅎ"
6943,"맛2 / 양2 / 배달2 / 양도 많고 맛도있고, 매번 만족하며 시키고 있어요!먹느라 사진을 못 찍었어요! 너무 맛있게 잘먹었습니다"
6944,"맛1 / 양0 / 배달2 / 김치가 90프로에 고기 10프로요.., 너무해요… ㅜㅜ"
6945,맛2 / 양2 / 배달2 / 가끔 시키는데 너무 맛있어요~
6946,맛0 / 양0 / 배달1 / 이름만 고기두배지 이름값하나못함고기 잘게 잘린거 세어보니 큰통에 열몇개있고나머지는다 배춧잎진짜 가성비 망했고고기도없고김치만한사발심지어 서비스로온 주먹밥은 그냥맨밥에 김가루딸랑줌ㅋㅋㅋㅋㅋ진짜 원가절감 열심히하네재료아끼는게 느껴진다별1점도아까운가게다신여기서 안시켜먹을거임님들도 참고바람
6947,맛2 / 양2 / 배달2 / 배달도 빠르고맛있게 잘먹었습니다
6948,맛2 / 양1 / 배달2 / 진짜 맛있고 배달 빨랐어요! 다음에도 김치찜 생각나면 시킬만한. 근데 고기 양은 좀 적었습니다ㅠ
6949,맛2 / 양2 / 배달2 / 맛있네요^^재주문의사 있어요
6951,맛2 / 양2 / 배달2 / 양 많고 맛있네요.
6952,맛2 / 양2 / 배달1 / 맛있어요 잘 먹겠습니다.
6953,맛2 / 양2 / 배달1 / 너무 맛있어요 김치굿굿!!
6954,맛2 / 양2 / 배달2 / 김치찜은 배달해서 처음 먹어보는데 진짜 맛있어요~
6956,맛2 / 양2 / 배달2 / 맛있게먹었습니다 그런데 비린내가 좀 나네요 ㅜ
6957,맛2 / 양2 / 배달2 / 엄청 맛있고 양도 많아서 자주 시켜먹습니다 감사합니다^^
6958,맛2 / 양2 / 배달2 / 리뷰가늦었네요 !! 친구들놀러와서시켯는데 다들맛잇데용 ㅋㅋㅋㅋㅋㅋㅋ항상 누구놀러오면 시켜요 ㅎㅎ
6959,맛2 / 양2 / 배달1 / 맛은있으나 배달이 넘 오래걸리긴하네요.
6960,맛2 / 양2 / 배달2 / 김치가 약간 쓰대요ㅠㅜ 좀 더 쫄여서주세요 약간 덜익은듯잘먹엇습니당
6961,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다 :)
6962,맛2 / 양2 / 배달2 / 고기추가 추천맛있어여
6963,맛2 / 양2 / 배달2 / 와 그냥 너무 맛있어요... 양도 맛도 너무 굿이라 뭐라 더 설명할 말이 없네요ㅠㅠ 진짜 너무 맛있어서 밥 두그릇 뚝딱했어요.. 다들 꼭 드세요 굿😭💓
6964,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다 ㅎㅎ
6965,맛2 / 양2 / 배달1 / 고기에서 잡냄새도 없고 맛있읍니다 밥산공기 뚝딱했읍니다
6966,맛2 / 양2 / 배달1 / 진자너무맛있고리뷰이벤트로주시는주먹밥도너무정성스럽게주셔서먹다가찍은거라서 죄손합니다 진짜맛있어요 ..냉면안먹는데진자맛나게먹었슴다!
6967,맛1 / 양1 / 배달2 / 역시 믿고 먹습니다 최고최고
6968,맛2 / 양2 / 배달2 / 맛잇어요오오오오오오
6969,맛2 / 양2 / 배달2 / 양이 많네요! 묵은지가 너어무 생각나서 첨시켜봤는데 맛있게 먹었습니다~!
6970,맛2 / 양2 / 배달1 / 맛있게 잘먹었어요~~
6971,맛2 / 양2 / 배달2 / 양도 많고 맛있게 잘먹었습니다ㅎㅎ
6972,맛2 / 양2 / 배달2 / 너무 맛나게 잘 먹었습니다 추천해요
6973,맛2 / 양2 / 배달2 / 맛이 좀 변한것 같기도? 잘먹었습니다
6974,맛2 / 양2 / 배달0 / 넘 맛있어요 고기 양을 좀 줄이고 두부를 좀이라도 주심 더 좋을것 같긴해요김치 넘 아삭하면서 맛있네요!!
6975,맛2 / 양2 / 배달0 / 솔직히 맛이랑 양은 만족스러운데 배달은 너무 불친절했습니다
6976,맛2 / 양2 / 배달2 / 항상 맛있어요 ~~^^♡
6977,맛2 / 양2 / 배달2 / 저번보다 양이 많아진거 같네요. 정말 맛있었습니다.
6978,"맛1 / 양2 / 배달2 / 김치찜, 서비스 주먹밥 잘먹었습니다"
6980,맛2 / 양2 / 배달2 / 존마텡입니다....!!! 먹다찍엇어요ㅠㅠㅠ
6981,맛2 / 양2 / 배달2 / 진짜 양 많고 맛있고 배달 빠릅니닷
6982,맛2 / 양2 / 배달2 / 전체적으로 맛있었는데 특히 냉면이 최고에요
6983,맛2 / 양2 / 배달2 / 여전히 너무 맛있습니다~~♡♡
6984,맛2 / 양2 / 배달2 / 양도 많고 맛있어요~지난번이랑 향이 약간 달라졌는데 무슨 차이일까요?고춧가루가 달라졌나...여튼 맛납니다~^^
6985,맛2 / 양2 / 배달2 / 맛남. ㅎㅎㅎㅎㅎㅎㅎㅎㅎ
6986,맛2 / 양2 / 배달2 / 아주맛있어요 강추!!!
6987,맛2 / 양2 / 배달2 / 강성비 최고이비니다.
6989,맛2 / 양2 / 배달2 / 맛나요!!!!!!!!!
6990,맛2 / 양2 / 배달2 / 누린내 하나도 안나고 아주맛잇어요!!!!
6991,맛2 / 양2 / 배달2 / 두부 추가 대박이네요ㅋㅋㅋ맛있게 먹었어요!!
6992,맛2 / 양2 / 배달2 / 등갈비김치찜 처음시켜봤는데 맛있어요 김치가 진짜맛있네요~수육도추가해서 시켜봤는데 잡내도안나고 맛있었어요ㅎ리뷰남기면 서비스주먹밥도보내주더라고요 전체적으로맛도괜찮아서 맛있게잘먹었습니다^^추천합니다!!
6993,맛2 / 양2 / 배달2 / 양도 많고 맛있어요!고기도 듬뿍!! 재주문할게요  ㅎㅎ
6994,맛2 / 양2 / 배달1 / 가끔 끼니 떼우기 애매할 때 애용합니다. 세 끼는 넉넉할 정도의 양에 맛있기도 너무 맛있어요.
6995,맛2 / 양2 / 배달2 / 신김치 맛이 진하네요 맛있어요 굳굳
6996,맛2 / 양2 / 배달2 / 맛있고 양많네요^~^잘먹겠습니다!
6997,맛2 / 양2 / 배달2 / 또 시켜먹을게용~ !!!!
6998,맛2 / 양2 / 배달2 / 그냥 김치찜은 여기가 최고 김치 원탑
6999,맛2 / 양2 / 배달2 / 오랜만에 맛있는 김치찜 먹었습니다. 양이 적지 않을까 했는데 두명이 두끼 먹을 정도로 적지 않았습니다. 같이 먹은 사람이 두부 추가도 가능하면 좋을거 같다고 하네요. 재구매 의사 100%!! ^^
7000,맛2 / 양2 / 배달2 / 잘먹었어요. 또뵙겠습니다.
7001,맛1 / 양1 / 배달2 / 좋아요
7003,맛2 / 양2 / 배달0 / 묵은지김치 맛있네요근데 배달기사 아저씨 분명 벨눌러주시고  문밑에 하고 써놨는데  한글을 못읽으시나? 왜 벨 안눌르고  문을 꽝쾅 두드리는지   심장떨어지는줄 ㅠㅠ
7004,맛2 / 양2 / 배달2 / 푸짐하고 맛있어용!!
7005,맛1 / 양1 / 배달2 / 고기 양이 적어서 좀 아쉬웠어요…
7006,맛2 / 양2 / 배달2 / 역시..... 오늘도 맛있어요~^^
7007,맛1 / 양1 / 배달1 / 맛있어요잘먹었어요 기름기가조금적었으면더좋겠어요
7008,맛2 / 양2 / 배달2 / 결국 또 먹어버렸어오 마싯서오..양도 많아오
7009,맛2 / 양2 / 배달2 / 양도 푸짐하고 정말 맛있게 먹었습니다.
7010,맛1 / 양0 / 배달2 / 남편이랑 둘이먹는데 고기가 겨우 6개들어있네여...아무리 소자라지만 김치는 반포기남고 식사하는데 20분도 안걸린거같아요재주문 다신안할거같아요
7011,맛2 / 양2 / 배달2 / 느끼하지않고 깔끔하게 새콤한 국물맛이에요김치가 많아서 좋아요
7012,맛2 / 양2 / 배달2 / 분명 맛있고 양많다고 리뷰 썼는데 왜 안쓴걸로 되어 있는지 .. 오늘 재주문하르 왔다가 얼른 호다닥 쓰고 재주문 합미당 ㅎㅎㅎ
7013,맛2 / 양2 / 배달2 / 역시 너무 맛있어요
7014,맛2 / 양2 / 배달2 / 간만에 김치찜 먹으니 너무 맛있네요..고기도 많아요.
7015,맛2 / 양2 / 배달2 / 이런 너무 맛있어요. 앞으로 단골할께요❤
7016,맛2 / 양2 / 배달2 / 양도 많고 맛있었습니다.
7018,맛2 / 양2 / 배달2 / 진짜 맛있어서 자주 시켜 먹어요~번창하세요~
7019,맛1 / 양2 / 배달2 / 김치가 좀 많이셔서 설탕넣어 먹었어요양많고 맛있어요
7020,맛2 / 양2 / 배달2 / 존맛 .. 다음날 일어나서 쫄아있는데 물 조금 넣고 고춧가루에 간장 조금 넣어 먹으니 더 존맛 .. 고기는 또 뭐이리 많은지 김치찜이아니라 돼지찜인줄
7021,맛2 / 양2 / 배달2 / 맛있어요ᆢ 아 맛있어요ᆢ
7022,맛2 / 양2 / 배달1 / 너무맛있어유~~~~~~
7024,맛2 / 양2 / 배달2 / 잘먹었습니다 맛있네요수고하세요
7025,맛2 / 양2 / 배달2 / 배달도 빠르고 묵은지 너무 맛있네요
7026,맛2 / 양2 / 배달2 / 소자 주문했는데 배달이 잘못온건가 싶어요..밥 네그릇 먹었는데 반이상 남았네요~맛있는데 양도 많아서 좋긴해요서비스로 보내주신 주먹밥도 맛있게 잘 먹었어요~!!
7027,맛2 / 양2 / 배달2 / 잘 먹었습니다 양도 많아요
7028,맛2 / 양2 / 배달2 / 고민했었는데 전체적으로 맛있었습니다. 다만 두부에서 시큼한 맛이 나서 제대로 먹지 못했습니다.
7029,맛2 / 양2 / 배달2 / 배달 진짜 빠르고 너무 맛있어요ㅠㅠ 맛있게 잘 먹었습니당
7030,맛2 / 양2 / 배달2 / 양은 괜찮은지 모르겠지만 맛은 괜찮네요
7031,맛2 / 양2 / 배달2 / 배달 시간과 먓과 양의 놀랐습니다  잘먹었습니다
7032,맛2 / 양2 / 배달2 / 배달도 빠르고 맛있고 양도 많아서 가끔 시켜먹어요오늘도 잘 먹었습니다!👍
7033,맛2 / 양2 / 배달1 / 비록 배달이 늦고 주문에 작은 실수가 있었지만그만큼 맛있었고 서비스또한 좋았어요><
7034,맛2 / 양2 / 배달2 / 매번 정신없이 해치웁니다... 고기도 입에서 사르르녹고 김치도 딱 잘익어서 와서 맛있어요 ㅎㅎㅎ
7035,맛2 / 양2 / 배달2 / 이가격에 이렇게 먹을수 있어서 좋아요ㅜ 맛있어요.
7036,맛2 / 양2 / 배달2 / 마싯어요! 양도 엄청나요!
7037,맛2 / 양2 / 배달2 / 너무 맛있었어요~~~
7038,맛0 / 양2 / 배달0 / 배달 맛 < 양 (김치 70%)
7039,맛2 / 양2 / 배달0 / 어제 저녁 주문했는데 도착예정시간보다도 1시간 늦게 도착했네요. 별 얘기도 없고.. ㅜㅜ
7040,맛2 / 양2 / 배달2 / 맛있어유  잘먹었어유
7041,맛2 / 양2 / 배달2 / 잘먹었습니다.양도많고 맛도좋고다좋은데 고기양이 조금작아요ㅜㅜ고기추가가있으면좋겠어요. 아무튼 잘먹었습니다^^
7042,맛2 / 양2 / 배달2 / 맛있고 양도 푸짐했어요
7043,맛2 / 양2 / 배달2 / 양 너무 많아서 좋앗숩니더김치 안잘려서 오니까 가위없으신분들은 알아두세용
7046,맛2 / 양2 / 배달2 / 후기가 좋아서 주문해 봤어요~아이가 어려서 매운거 못 먹는데 수육 추가가 있어서 좋았고요~ 주먹밥 만들어 먹는 것도 좋았어요~등갈비 김치찜도 적당히 매워서 맥주에 맛있게 잘 먹었습니다~^^
7047,맛2 / 양2 / 배달1 / 진짜 너무 맛나서 자주 시켜먹어요! 양도 많아요ㅎㅎ
7048,맛2 / 양2 / 배달2 / 완전맛있고 완전양많아요둘이서먹어도배터짐
7049,맛2 / 양2 / 배달2 / 양이 엄청많아요ㅋㅋㅋ 덕분에 맛있게 잘먹었습니다!!
7050,맛2 / 양2 / 배달2 / 언제나 변함없이 맛있네요. 정신없이 배불리 잘 먹었어요. 조만간 또 주문할께요~^^
7051,맛2 / 양2 / 배달1 / 가족들과 너무 맛나게 잘먹었습니다김치가 맛있으니 고기랑 궁합이 맞아서 좋았어요반찬은 김치뿐이라 조금 아쉬웠네요번창하세오 다음에 또 시켜먹을께요
7052,맛2 / 양2 / 배달2 / 국물이랑 고기가 맛있어요~~
7053,맛2 / 양2 / 배달2 / 양도 많고 간도 약하지 않아서 넘 맛있게 잘 멋었습니다! 주먹밥두요~~
7054,맛2 / 양2 / 배달2 / 단골약속^^ 맛있어요
7056,맛2 / 양2 / 배달2 / 양도 많고 맛있었어요
7057,맛1 / 양2 / 배달2 / 김치가 엄청 많아여 잘먹었어여
7058,맛2 / 양1 / 배달1 / 맛있게 잘 먹었습니다!
7059,맛2 / 양2 / 배달2 / 너무 맛있게 잘 먹었어요~
7060,맛2 / 양2 / 배달2 / 배달도 빠르고 맛있게 먹었어요 !!
7062,맛2 / 양2 / 배달2 / 2번째 주문 ~ 개인적으로 맛집인정. 김치 정말 맛있어요.맛있게 잘 먹었습니다.
7063,맛2 / 양2 / 배달2 / 오랜만에시켯는데 여전히 맛있네요!!사장님 번창하세요~~
7064,맛2 / 양2 / 배달2 / 칼칼한게 맛나요 양도 많구요
7065,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다!:)
7066,맛2 / 양2 / 배달2 / 리뷰신청하는걸 깜빡했는데 맛있어요
7067,맛2 / 양2 / 배달2 / 맛있어요 김치찜은 집에서하면 맛이 안나는데 이렇게 먹으니 좋아요 주먹밥도 감사합니다
7068,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다. 맛있어서 먹다가 찍었네요~~^^
7070,맛2 / 양2 / 배달2 / 배달이 엄청 빨리왔고 맛있었어요 근데 주먹밥이 안왔네요 약간 아쉽ㅜㅜ
7071,맛2 / 양2 / 배달2 / 배달도빨리 오고 맛있어여~
7072,맛2 / 양2 / 배달2 / 처음 먹어보는데 맛잇네요 ㅎㅎ
7073,맛2 / 양2 / 배달2 / 종종 시켜먹는데 역시나 맛있네요 특히 오늘은 등갈비가 살이 쏙쏙 발라지는게 먹기도 편하고 너무 좋았습니다 밥이랑도먹고 소주한잔하기에도 너무 좋아요
7074,맛2 / 양2 / 배달2 / 맛있는 음식 만들어 주셔서 감사 합니다
7075,맛2 / 양2 / 배달2 / 맛있네요 양도많고 ㅎㅎ 바쁜지 배달은 오래걸렸어요ㅠㅠ
7076,맛2 / 양2 / 배달2 / 뭔가 달라요 찜이라기보다 김치찌개에 고기 넣은느낌이에요 그래도 맛있어요
7077,맛2 / 양2 / 배달2 / 리뷰가 늦었네요 사진도 못찍고 ㅜㅜ 잘먹었습니다
7078,맛2 / 양2 / 배달2 / 두번째 시켜먹는데넘 맛있게 잘먹었어요배달기사분도 친절하시구~!👍👍자주 시켜먹을게용~!!
7079,맛0 / 양1 / 배달0 / 집에 햇반없어 묵은지김치찜 주문하면서 주먹밥 리뷰요청 드렸는데잊으셨는지 빼먹고 음식이 왔내요결국 밖에 나가 편의점에서 햇반 사들고 느즈막히 저녁을 먹었습니다별거아닌거에 참도 기분이 안좋아 먹다 남겼구요밖에 나가서 밥 사올꺼면 그냥 밖에서 저녁먹고 들어오면됩니다.맛 가지고 뭐라할거는 없지만 요청사항 잘보시고 배달 보내시길 바랍니다.
7080,맛2 / 양2 / 배달2 / 양도맛도 굿! 소자인데도 양이엄청많아요 ㅋㅋ잘먹었습니다
7082,맛2 / 양2 / 배달2 / 해장+지침+주말 이 삼중고를 달래주는 압도적인 존맛
7083,맛2 / 양2 / 배달2 / 양도 넉넉하고 맛있고 배달도 빨라서 너무 좋아요~~
7084,맛2 / 양2 / 배달2 / 양 엄청 많고 맛있어요!!!
7085,맛1 / 양2 / 배달2 / 양 많아서 좋네요. 맛은 하루 묵혔을때 더 맛있는듯.. 아쉬운건 두부에서 약간 쓴맛이 좀 많이나서 아쉬웠습니다 잘먹었습니다
7086,맛2 / 양2 / 배달2 / 굳
7087,맛2 / 양2 / 배달2 / #식후감항상 맛있어요.입맛 없을때 늘 생각나는~^^♡
7088,맛2 / 양2 / 배달2 / 저번에 맛있게 먹었던게 생각나서 다시 시켜먹었네요오늘도 맛나게 잘 먹었습니다!
7089,맛2 / 양2 / 배달2 / 맛잇어용 ㅎㅎ굿긋슷
7090,맛2 / 양2 / 배달2 / 맛있게 잘먹겠습니다.
7091,맛2 / 양2 / 배달2 / 맛있어용 양도 많아용 근데 살짝 달아요  잘먹었습니다 ~ 많이 파시고 부자되세용
7092,맛2 / 양2 / 배달2 / 처음 시켰는데 너무 맛있어요~!!다음에 또 시킬께요!!
7093,맛2 / 양2 / 배달2 / 김치찜 사먹는곳중에 여기가 가장 맛있어요. 김치도 새콤하니 잘 익었고 너무 짜지도 않고요! 그리고 여기 두부가 진짜 맛있는데 다음엔 추가해서 먹을게요 ㅎㅎㅎ
7094,맛2 / 양2 / 배달2 / 잘 먹었습니다 김치 맛나더라구용
7096,"맛2 / 양2 / 배달2 / 혼밥러에겐 양이 너무너무너무 많았지만.. 완전 맛있게 잘 먹었어요💗 저번에 친구가 시켜줬던 김치찜 생각 나서 가게 찾고 있었는데 여기더라구요!!!! 으앙 넘 맛있어요,,,💗 사장님 적게 일 하시고 돈 많이 버세요..💗"
7097,맛2 / 양2 / 배달2 / 너무잘먹었어요~ 다음에도또먹을께요:)감사합니다~
7098,맛2 / 양2 / 배달2 / 넘맛있어요 양도많아서 배터져써옄ㅋㅋㅋㅋㅋ
7099,맛2 / 양2 / 배달2 / 고기도 맛있구 김치도 맛있어요 ㅋㅋ 특히 양이 엄청 많아서기본 시켰는데도 4명이서 맛있게 먹었습니다 굳
7100,맛2 / 양2 / 배달1 / 잘먹었습니다~~~~
7101,맛2 / 양2 / 배달2 / 저번에 첨 시켜보고 맛있어서 이번에는 두부를 추가해서 재주문합니다
7103,맛2 / 양2 / 배달2 / 잘받았어요 수고하세요
7104,맛2 / 양2 / 배달2 / 너무 맛있네요. 배달 김치찜중에 최곱니다.
7105,맛2 / 양2 / 배달1 / 맛있게 잘 먹었습니다~ 배달은 2시간 가까이.. 좀 오래걸렸네요 다음에도 또 시켜먹을게요~
7106,맛2 / 양2 / 배달2 / 정말 맛있게 먹었습니다~ 변함 없이 늘 맛있는 맛~!!! 조만간 또 주문할께요~^^
7107,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다 감사해요
7108,맛1 / 양2 / 배달1 / 맛나게 잘 먹었습니다
7109,맛2 / 양2 / 배달2 / 맛있고 양이많습니다또 시킬겁니다
7110,"맛2 / 양2 / 배달1 / 배달은 예상시간 보다 도착했지만 다른곳으로 도착.. 했더라구요,,ㅎ.. 그러다 다시 전화드려서 오는데까지 또 기다렸어요ㅠ,, 중짜 시켯는데 고기가 생각보다는 많이 있진않았어요ㅠ 근데 맛은 있었습니다! 다음에 또 시켜먹을게용 ㅎ"
7111,맛2 / 양2 / 배달2 / 맛있어요항상 굿굿입니다
7113,맛2 / 양2 / 배달2 / 맛잇게 잘먹엇어요 ㅎㅎㅎ
7114,맛1 / 양1 / 배달2 / 맛있게 잘 먹었습니다~
7115,맛2 / 양2 / 배달2 / 맛있어요 두번째에요
7117,맛2 / 양2 / 배달2 / 너무 맛있어요~~!
7118,맛1 / 양2 / 배달2 / 조금만더 칼칼하면 더 맛있을거 같아요~
7119,맛2 / 양2 / 배달2 / 배달도 빠르고 너무 맛잇어요ㅠㅠ
7120,맛2 / 양2 / 배달2 / 항상 맛있네요! 양도 많아졌어요
7121,맛2 / 양2 / 배달2 / 배달도 빠르게 왔읍니다 김치는 적당하게 익어서 맛있엇고  소짜라고 해도 양도 많아서 세명이 잘 먹었습니다감사합니다
7122,맛2 / 양2 / 배달2 / 맛있어요 양도많고 조아요
7123,맛0 / 양0 / 배달0 / 밑반찬도 없고 공기밥도 없고 등갈비4~5개 정도에 김치찜 해서 2만7천원 받는것도 어이없고 맛도 그저그런데  배달 시간은 90분 정도 걸리고 이시간과 가격이면 두번다시 시켜먹고 싶지 않네요
7124,맛2 / 양2 / 배달2 / 진짜 맛있어요 양도 푸짐합니다~~
7125,맛2 / 양2 / 배달2 / 맛있어용~~~~!!!
7126,"맛1 / 양1 / 배달2 / 찜보다는 찌개느낌, 김치양에 비해 돼지고기가 너무 적어요. 배달은 좋았습니다"
7127,맛2 / 양2 / 배달2 / 맛도 양도 모두 만족스럽습니다! 또 주문할께요!
7128,맛1 / 양1 / 배달1 / 김치는 푸짐한데 고기량이 가격에비해 저에겐 적게 느껴지네요.맛은 있어요
7129,맛2 / 양2 / 배달2 / 김치가 너무 큰게 많아서 잘라서 먹기 조금 힘들지만 맛있게 잘먹었습니다
7130,맛2 / 양2 / 배달2 / 완전 존마탱 소 자도 혼자 먹기엔 좀 양이 많아서 남았는데 나중에 물 조금 넣어서 먹으니 완전 김치찌개임 ㅠㅠ 밥 뚝딱이에용
