,new_review
2736,맛2 / 양2 / 배달2 / 완전  감동  항상 매장에서만 먹다가 시켰는데 와우~~30분만에 배달해주셨구요 빗속을  뚫고 오시고... 더더욱 감덩했네요 청양 따따블로 얼큰하게 정말 최고최고였고요  짜장면도 아이들이  맛있다고 신나게 소리치면서 먹었네요 홍콩반점 완전강추합니다
2737,맛2 / 양2 / 배달2 / 할인되는 날이라 배달이 늦을거로 예상했으나 비오는 날인데도 불구하고 일찍 왔어요.센스있게 면 따로 국물 따로 담아주셔서 퍼지지않게 잘 먹었구요.^^ 탕수육에 짬뽕은 오늘 같은 날엔 진리입니다.아주 만족스럽게 먹었습니다.
2738,맛2 / 양2 / 배달2 / 짬뽕 2개는 매직랩 덮여왔는데 1개는 까먹었는지 안덮여와서 샜어요 면은 많진 않지만 집에서 면 더 넣어 먹었어요 가성비 좋고 맛있어요
2739,"맛2 / 양2 / 배달2 / 다른곳 시키는 것보다 맛, 가격 좋음"
2741,맛2 / 양2 / 배달2 / 늘 한결같이 빠른 배송에 감사합니다 맛나게 잘 먹었습니다
2742,맛2 / 양2 / 배달2 / 맛있어요~꿋!!!!!!
2743,맛1 / 양2 / 배달2 / 배달이 정말 빠르네요. 양도 많구요
2744,맛2 / 양2 / 배달2 / 역시 항상 시키지만 맛있어요
2745,맛0 / 양1 / 배달1 / 면이 불어서 그런건지 짜장소스양이 면에 비해 적은건지....소스가 부족해 면을 덜어내고 먹었는데도 퍽퍽하게 비벼 먹었네요~탕수육은 고기는 거의없다시피 있고 반죽만 튀겨져 있는게 좀 있었어요~ 맛없이 배 부르게 먹었어~
2746,맛2 / 양2 / 배달2 / 요청사항 너무 잘 들어주셔서 놀랐어욬ㅋㅋㅋ탕수육 소스도 많이 주시고 단무지를 정말 많이 주셔서 감사했습니다ㅎㅎ맛도 있고 다음에도 시킬게요~~
2747,맛2 / 양2 / 배달2 / 짬뽕국물이 살짝 새서오긴했지만 맛있게 잘먹었습니다!
2748,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다.짬뽕국물이 살짝 샜는데 기사님이 직접 전화주시고 엄청 미안해하시더라구요. 조금밖에 안세서 괜찮았어요~요청사항대로 단무지도 많이 주셨어요~짜장소스도 소분해서 냉동실에 넣어두니 든든하네요~맛있게 잘 먹었습니다~
2749,맛2 / 양2 / 배달2 / 왠만한 맛집들보다 나음 중상이상은 가고 가격도 좋고항상 잘먹고 있습니다. 많이 파세요
2750,맛2 / 양2 / 배달2 / 감사히 잘먹었습니다.
2751,맛2 / 양2 / 배달2 / 고추짬뽕은 좀 덜매웠어요.양이 어마어마했어요. 면은 조금 불긴했는데 맛있게 먹었어요.
2752,맛2 / 양1 / 배달2 / 기대안하고 주문했는데 맛있었엇.짬뽕이 조금 짠거빼고 괜찮았어요
2753,맛2 / 양2 / 배달2 / 맛잇어용용 배달도 빨리왓씁니당
2754,맛2 / 양1 / 배달0 / 90분 걸린다고 했고 90분 조금 넘게 걸림.맛은 좋으나 90분 기다릴 맛은 아닌듯
2755,"맛2 / 양2 / 배달2 / 가족들과 항상 찾아가서 먹었었는데, 이번에는 배달시켜 먹어봤네요~ 역시 맛있어요! 짬뽕맛집!!"
2756,맛2 / 양2 / 배달2 / 짬뽕이 맛있었습니다!!!
2757,"맛2 / 양2 / 배달2 / 깨끗하고,친절하고,신속배달해 주시는 맛집입니다.중국음식 먹고 싶을때 가까운 곳도 있지만 항상 홍콩반점으로 믿고주문하게 되네요.이번에도 역시 뜨끈뜨끈하고 맛있었습니다.감사합니다~"
2758,맛2 / 양2 / 배달2 / 맛있고 배달 빨라요
2759,맛1 / 양1 / 배달1 / 식지 않고 뜨겁게 잘 와서 맛있게 먹었어요
2760,맛2 / 양2 / 배달2 / 맛있어요~ 종종시켜먹습니다#
2761,맛2 / 양2 / 배달2 / 탕수육이정말쫄깃한게마나게잘먹었습니다..
2762,맛2 / 양2 / 배달1 / 오늘도 아주 맛있게 잘 먹었습니다. 주문대로 정확히 왔구요 배달은 주말이라 한시간정도 걸렸지만 양도 충분하고 탕수육도 넘 맛있었습니다.
2763,맛2 / 양2 / 배달2 / 세번째 시켜먹었는데 매번 맛있게 먹었어요.배달소요시간도 많이 안걸리고 아주 따끈한 상태로 와서 좋네요. 탕수육도 바삭하구요. 전에 다른데서 먹을때 가끔 비릿한 맛이 느껴질때가 있었는데 여태 그런 경우는 없네요. 짜장면도 양이 꽤 많은 편이예요. 소스도 넉넉하구요.앞으로도 중국음식은 여기서 계속 시켜먹을려구요^^
2764,맛0 / 양1 / 배달2 / 중화요리하면 홍콩반점이라고자신있게 주문해서 먹을수 있는집이라고 했는데ㆍㆍㆍ배달만 빠를 뿐음식들이 따뜻함은 별로없고짬뽕은 칼칼하면서 시원함도 없고 찐한국물 맛도 없고 ㅠㆍㅠ탕수육의 겉에 빠싹함도 없고이번에는 배달주문한 음식이 실패네요
2765,맛2 / 양2 / 배달2 / 요청사항도 들어주시고 너무 감사했어요 번창하세요!!
2766,맛1 / 양1 / 배달1 / 항상 잘 먹고 있어요.
2767,맛2 / 양2 / 배달2 / 쏘 골져스 뻘펙트 쏘매니 푸드 암 베리 쌔티스파이
2768,맛2 / 양2 / 배달2 / 다른 곳에서 소짜리가 여기선 대짜 가격이랑 똑같아서 별로 기대 안했는데 박스가 두 박스나 와서 깜짝놀랐어요! 역시 홍콩반점 탕수육은 말해뭐해 쫀득하니 맛있고요! 배송도 친절하시고 빨리왔습니다~ 덕분에 잘 먹었습니다.
2769,맛2 / 양2 / 배달2 / 역시 홍콩뵈왼점이네요!! 짬뽕국물이 어쩜 그리 짙은지..맛있어요~~
2770,맛2 / 양2 / 배달2 / 짬뽕짜장 다 맛나고탕수육은 양이 많아서 매우 흡족입니당
2771,맛2 / 양2 / 배달2 / 오늘도 역시나 맛있었어요. 특히 고추짜장은 짱입니다~  이제 중식은 홍콩에서만 먹을듯^^  잘 먹었습니다.
2772,맛1 / 양2 / 배달2 / 정말 맛있었는데 탕수육을 너무 오래 튀겼나봐요 ㅠㅠ 너무 딱딱해서 많이 남겼네요.. 그래도 맛있게 잘 먹었습니다 !
2773,맛2 / 양2 / 배달2 / 오늘은 특히 교자만두 맛있게 잘 먹었습니다 물론 자짱밥.짬봉 도 맛나게 잘 먹었습니다
2774,맛2 / 양2 / 배달2 / 매장에서 먹다 처음으로 배달주문했는데 맛나게 잘 먹었습니다. 탕수육은 역시나 맛있네요~ 짬뽕국물도 넉넉히 주시고 담에 또 주문해서 먹어야겠어요 ^^
2775,맛2 / 양2 / 배달2 / 맛있었어요! 요청사항대로 소스 넉넉하게 주셨고 양도 많고 맛있었음ㅜㅜ 이제 짜장면 시키는 곳은 완전 여기로 정착!ㅎㅋ
2776,맛2 / 양2 / 배달2 / 단무지 넉넉하게 달라고 요청드렸는데 엄청 많이 주셨네요. 저녁한끼 잘 먹었습니다.
2777,맛2 / 양2 / 배달2 / 맛나게 잘먹었습니다 감사합니다. 다음에 또시켜먹것습니다. 많이파세요
2778,맛1 / 양1 / 배달2 / 면따로  오는게 좋았고.짜장소스만 파는것도 좋네요.군만두는 파는 맛이라  좀 별로예요.
2780,맛2 / 양2 / 배달2 / 아주 좋아요짜장 따로 파는것도 좋아요
2781,맛1 / 양1 / 배달1 / 맛있어요 조아요~~~
2782,맛1 / 양1 / 배달1 / 늘 맛있어요~ 조아요
2784,맛2 / 양2 / 배달2 / 저녁시간 이어서 그런지 예상 배달 시간은 좀 걸렸지만..탕수육이 바삭하고 면과 짬뽕귝물 따로 주신것 맘에 들어 별 많이 남겨요
2785,맛1 / 양1 / 배달2 / 지난번에도 말씀드렸는데...짜장 소스 부족하고 오늘은 면까지 불어 실망입니다...
2786,맛2 / 양2 / 배달1 / 배달은 예상시간 대로 왔어요.. 예상시간이 좀 오래 ...ㅎ음식은 너무 맛있게 먹고있어요~
2788,맛2 / 양2 / 배달2 / 항상 맛있게 먹고있습니다감사합니다 다음에도 잘 부탁드릴게요~
2789,맛2 / 양2 / 배달2 / 항상 맛있게 잘먹고있습니다
2790,맛1 / 양1 / 배달1 / 맛은 괜찮았는데 짜장면이 불어서 왔더라구요. 다음부턴 면 따로 짜장따로 부탁드려야겠네요
2791,맛2 / 양2 / 배달2 / 매번 주문해서 잘 먹고있어요!!깔끔하고 맛있어요!
2792,맛2 / 양2 / 배달2 / 처음시켜먹어봤는데배달도 빠르고맛도 좋았습니다.포장도 깔끔했구요ㅎㅎ
2793,맛2 / 양2 / 배달2 / 주말이라 그런지 배달 시간 80분 떴었는데 한시간만에 왔어요~ 맛있게 잘 먹었습니다
2794,맛2 / 양2 / 배달1 / 맛있게 잘 먹었습니다 다만 배달시간이 평소 보다 늦어서 약간 속상했는데 맛있어서 잊어 버렸어요 ~
2795,맛2 / 양2 / 배달2 / 후기가 좋아서 첨 주문 했는데 강추 입니다
2796,맛1 / 양1 / 배달1 / 다른메뉴도 대체로 맛있는거 같아요^^ 만족합니다~
2797,맛1 / 양1 / 배달2 / 역시 믿고 먹는 홍콩반점.  맛있어요
2798,맛2 / 양2 / 배달2 / 항상 빠른 배송에 감사합니다 맛있게 잘 먹었습니다 수고하세요
2800,맛2 / 양2 / 배달2 / 양도 많고 짜장소스 많이 달라고 했더니 정말 많이 보내주셨어요~ 짬뽕도 깔끔하게 맛있고 탕수육도 맛있었음 앞으로 중국집 시킬 땐 여기로 시킬 것 같네요 만족스러웠어요!!
2801,맛2 / 양2 / 배달2 / 저는 홍콩반점 탕수육만 먹습니다이곳은 저의 제일 좋은 가게닙니다
2802,맛2 / 양2 / 배달2 / 맛있습니다 잘먹었습니다.
2803,맛2 / 양2 / 배달2 / 정말 맛있고 양도 많고 짱뽕국물 짱
2804,맛1 / 양2 / 배달1 / 배부르게 먹었습니다.
2805,맛1 / 양1 / 배달1 / 아이가 짜장면을 좋아해서 요근래자주 시켜먹었어요 포장 패키지 깔끔해서 좋아요
2806,맛1 / 양1 / 배달0 / 주문하고 한시간이 좀 넘어서 배달왔네요...새로운 경험을 해봤습니다.
2808,맛2 / 양2 / 배달2 / 예상보다 훨씬 빨리 배달되어서 너무 감사합니다맛있게 다 먹느라 사진찍을 생각도 못했네요해물육교자만두는 진짜 맛납니다♡
2809,맛2 / 양2 / 배달2 / 빠른 배송에 감사합니다 맛나게 잘 먹었습니다
2810,맛2 / 양2 / 배달2 / 배가너무고파서 사진도 못찍고 먹었어요 ㅋㅋ맛있게 잘먹었습니다 ^^
2811,맛2 / 양2 / 배달2 / 언제나 맛있습니다!!
2812,맛2 / 양2 / 배달2 / goooooooooooood
2814,맛2 / 양2 / 배달2 / 맛나게 잘 먹었습니다 늘 빠른 배송에 감사합니다
2815,맛2 / 양2 / 배달2 / 늘시켜머고 잘먹엇ㅇㆍㄱㆍ
2816,맛2 / 양2 / 배달2 / 매장에서 먹는 게 더 맛있지만 홍콩반점 탕수육은 그냥 사랑 ㅠ 앞으로도 계속 맛 유지해주세요 번창하세요
2817,맛0 / 양0 / 배달1 / 탕수육 너무 딱딱하고 거칠어서 목구멍 내려갈때 다 쓸려 기침나옴. 완전 대 실망....
2818,맛2 / 양2 / 배달2 / 맛있게잘먹엇습니다ㅋ먹는데집중하느라 사진찍는걸깜박햇네요 아쉽ㅠㅜ습니다 ㅋ
2819,맛2 / 양2 / 배달2 / 맛도 좋아요. 강추
2820,맛2 / 양2 / 배달2 / 맛있게 잘먹었어요. 배달도 빠르고 양도 적당해요!
2821,맛2 / 양2 / 배달1 / 국물이 넘쳐서 왔어요. 그래도 맛은 좋았습니다.
2822,맛2 / 양2 / 배달2 / 점심시간 피크일때 주문해서 한참 걸릴 줄 알았는데 너무 빨리와서 오예였네요ㅋㅋㅋㅋㅋ다음 점심도 이용할테니 부탁드립니당
2823,맛2 / 양2 / 배달2 / 짜장 강력추천입니다!!! 고기 씹히는 식감 짱!!
2824,맛2 / 양2 / 배달2 / 맛있게 잘먹었네요~~다음에도 시켜먹어야겠어요~~^^
2825,맛2 / 양2 / 배달2 / 깔끔하고 맛있어서 좋아요
2826,맛2 / 양2 / 배달2 / 양도 많고 맛도 괜찮더라고요. 이사와서 여기저기 시켜봤는데 자장면은 제일 나은것 같아요
2827,맛1 / 양2 / 배달1 / 맛있게먹었습니다 아쉬웟던거 짜장면에서 조금 탄맛이 나더라구요 ㅠ 그거빼면 맛있게 먹엇습니다
2828,맛2 / 양2 / 배달0 / 맛있어요 오늘은 짬뽕이 새서 엉망이 되었지만맛있게 먹었어요
2829,맛2 / 양2 / 배달2 / 맛나게 잘 먹었습니다 감사합니다
2830,맛2 / 양2 / 배달2 / 면이 조금 붙어 와서 아쉬웠지만 그래도 맛있었어요!탕수육도 양이 딱 좋았습니다 +_+
2831,맛2 / 양2 / 배달2 / 항상 굿입니다~~~
2832,맛2 / 양2 / 배달2 / 애들이 이집짜장면을 좋아해요~
2834,"맛2 / 양2 / 배달2 / 요즘 자주 주문해서 먹게되네요.배달도 빠르고,음식도 따뜻하고 깨끗하게 잘 도착해서 맛있게 먹었습니다.감사합니다~"
2835,맛2 / 양2 / 배달2 / 음식 양이 넉넉해 배불리 먹었습니다 !!!
2836,맛2 / 양2 / 배달2 / 역시 늘 빠른 배송에 만족합니다 맛나게 행복하게 잘 먹었습니다
2837,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다. 곱배기 추가 안했는데 양이 많은것같아요~~
2838,맛2 / 양2 / 배달2 / 빠른 배송에 만족합니다 맛나게 잘 먹었습니다
2839,맛2 / 양2 / 배달2 / 배가고파서후다닥 먹느라 사진은 못찍었습니다.맛도 양도 너무 만족했습니다!
2840,맛2 / 양2 / 배달2 / 탕수육이랑 짜장 짬뽕 짜장밥 전부 넘넘 맛나요 ^^
2841,맛1 / 양1 / 배달1 / 매번 시키는데 넘넘 맛나요~
2842,맛1 / 양1 / 배달2 / 배달이 진짜 빠릅니다
2843,맛1 / 양0 / 배달2 / 탕수육 양이 넘 적네요짜장면은 맛있는데 짬뽕은 별로예요
2844,맛2 / 양2 / 배달2 / 항상 빠른 배달 감사해요.변함없는 맛에 늘 여기서 시켜먹네요.
2845,맛2 / 양2 / 배달2 / 아주 맛나고 좋았어요. 강추입니다.
2846,맛1 / 양2 / 배달2 / 가성비 좋아요.맛도 양도 모두 만족
2847,맛2 / 양2 / 배달2 / 맛도좋고 배달시간도 빨랐어요
2848,맛1 / 양1 / 배달1 / 좋아연아주좋습니다하
2849,맛2 / 양2 / 배달2 / 짜장 너무 맛있어요. 잘먹었습니다.
2850,맛2 / 양2 / 배달2 / 치킨보다 탕수육을 좋아해서 탕수육 자주 먹는데 홍콩반점 너무 깔끔하고 배달도 빠르고 재택근무 중인 요즘 제 삶의 즐거움입니다 ㅠㅠㅠ 다음에 또 주문할게요!
2851,"맛1 / 양2 / 배달2 / 짜장 면은 같이 담아주시고 짬뽕 면은 따로 주셨는데 거리가 거리다 보니까 조금 불어서 올 수밖에 없더라구요. 그래도 너무 맛있게 잘 먹었어요. 탕수육도 엄청 바삭하게 잘 왔고, 짬뽕에 들은 게 엄청 많아서 1인 1메뉴 한 것도 아닌데 배부르게 먹었네요. 고추짬뽕 맛있어요! 작년 초에 먹고 올해에 처음 먹는데 새로 나온 메뉴인가 봐요. 홍반은 짜장면 먹을 때 짬뽕 국물 서너 숟갈 넣고 먹으면 맛있다고 누가 그랬었는데 진짜 맛있더라고요. 다음에 또 시켜먹을게요~"
2852,맛2 / 양2 / 배달2 / 두말필여없져 맛잇어여 ㅎ
2853,맛1 / 양2 / 배달1 / 맛있어요 특히 탕수육 요즘 매장을 못가 주문해서 먹는데 면은 직접가서 먹는것이 좋겠지만 그래도 맛있어요
2854,맛2 / 양2 / 배달2 / 완전 만족해요 짬뽕국물도 따뜻하고 맛있네요
2855,"맛2 / 양2 / 배달2 / 역쉬 탕수육,짜장면 넘 맛있어요~처음 주문할때에는 고춧가루도 주셔서 짜장면에 팍팍 넣어 먹어서 좋았는데 이번에도 고춧가루가 없네요.다음번에는 꼭 챙겨주세요~빠른배달과 따뜻하고 깨끗하게 보내주셔서 감사합니다~"
2856,맛2 / 양2 / 배달2 / 자주 시켜먹는데 맛있어요~ 탕수육 바삭하고 만족감이 커요~번창하세요~~ ^^
2857,맛2 / 양2 / 배달2 / 정말 맛있어요.♡♡♡♡♡
2858,맛2 / 양2 / 배달2 / 깔끔하고 맛있어요~
2859,맛1 / 양2 / 배달2 / 생각보다 빨리왔고 양이 많네요
2860,맛2 / 양2 / 배달2 / 짜장면도 맛있지만 특히 탕수육이 동네 중국집에서 시키던 맛과 다르게 맛있습니다.이번에는 지난번보다 더 뜨끈뜨끈해서 너무 맛있게 먹었어요.간짜장이 없는게 조금 아쉽네요..다음번에도 맛있게 해주세요~^^
2861,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다. 단무지 넉넉히 부탁드렸는데 정말 푸짐하게 주셨네요. 감사합니다
2862,맛2 / 양2 / 배달2 / 잘 먹었습니다. 가격좋고 맛도 좋네요~
2863,맛2 / 양2 / 배달2 / 역시 맛집입니다 !!!
2864,맛2 / 양2 / 배달2 / 너무 위생적이고 맛있고 ㅠㅠ 배달음식 먹을 때 배부르면 괜히 시켰나 생각드는데 여긴 한번도 그런 적이 없어요 너무 맛있어서 내일 또 먹을 생각 뿐♡♡♡
2865,맛2 / 양2 / 배달2 / 빠른 배송에 감사합니다 맛있게 잘 먹었습니다
2866,맛2 / 양2 / 배달2 / 맛있었어요~ 쵝오^^/
2867,맛1 / 양2 / 배달2 / 짬봉이 면따로 국물따로 오는검 좋은데 좀 닝닝하답니다짜징밥은 맛있었습니다. 많이 파세요
2868,맛2 / 양2 / 배달2 / 사진을 좀 울려야하는데 매번 먹느라 올리질 못하네요 ㅎ감사히 잘 먹었습니다~~^^*
2869,맛1 / 양0 / 배달1 / 면 구라안치고 한젓가락임
2870,맛2 / 양2 / 배달2 / 탕수육 고기와 소스가 정말 맛있어요. 군만두는 야채나 향이 아이들은 크게 좋아하는 편은 아니였어요. 저는 그냥 먹을만 했구요.짬뽕은 건더기가 좋았는데 다소 짜거나 국물이 텁텁한 것 같아요. 탕수육은 정말 맛있었어요~
2871,맛2 / 양2 / 배달2 / 맛있어요짜장 소스가  조금 모자라서 담엔 더 달라고 요청하려구요^^
2872,맛2 / 양2 / 배달2 / 배달도 정말 빠르고 맛과 양은 역시나 홍콩반점 이었습니다 :)
2873,맛2 / 양2 / 배달2 / 빠르고깨끗 양도푸짐
2875,맛1 / 양1 / 배달1 / 잘먹었습니다~~ 맛있어요
2876,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다. 배송실수가 있었는데 빠르게 다시 배송해주시고 사장님 진짜 친절하시네요~다시 또 주문할께요~
2877,맛2 / 양2 / 배달2 / 짬뽕이 따뜻해서 맛있었습니다.
2878,맛2 / 양2 / 배달2 / 맛있게잘 먹었습니다
2879,맛2 / 양2 / 배달2 / 탕수육은 역시 홍콩반점! 점심시간 한창일 때 주문했는데도 금방 와서 넘  조았어요!음식도 깔끔하고 ㅎㅎ 다음에 또 이용하겠습니당
2880,맛2 / 양2 / 배달2 / 학교다닐때 직접 가서만 먹었는데 이렇게 할인할때 시켜먹어보니까 또 색다르네요 먹던 맛 그대로 맛있게 잘 먹었습니다
2881,맛2 / 양2 / 배달2 / 잘먹었습니다 또 주문할게요
2882,맛2 / 양2 / 배달2 / 짜장면 짬뽕 탕수육 다 맛있었어요
2883,맛1 / 양2 / 배달2 / 짜장면이 되게 짜네요ㅜㅜ 그외에는 맛있게 먹었네요
2885,맛2 / 양2 / 배달2 / 배달 빠르고 맛있었어요 역시 홍콩반점은 맛집입니다
2886,맛2 / 양2 / 배달2 / 생각보다 빨리와서 좋았어요~ 음식도 따끈하게 배달 잘해주신거같아요! 양도많고 맛있게 잘먹었습니다^^
2887,맛2 / 양2 / 배달2 / 배달이 느렸지만 맛있었어요
2888,맛2 / 양2 / 배달2 / ㅠㅠㅠㅠ이제 이사가서 못먹어요ㅠㅠㅠㅠ 홍콩반점 다른 지점 가면 이 집처럼 깔끔하게 음식이 안나오고 기름쩐내나거나 먹고나면 속에서 기름맛 느글거리는데 여긴 안 그래서 너무 좋아요 학교 다닐때도 내내 여기거만 먹었는데 너무 아쉬움ㅠ 다른 좋은 중국집도 많겠지만 홍콩반점 먹을거다 하면 여기가 좋아요!!
2889,맛2 / 양2 / 배달2 / 맛있게 질 먹었습니다!
2890,"맛2 / 양2 / 배달2 / 자장면이 약간 싱거웠지만,짠거 보다는 나았어요~~"
2893,맛2 / 양2 / 배달2 / 아~주 맛있고 양도 많아요^^짜장밥 진짜 맛있어요
2894,맛2 / 양2 / 배달2 / 탕슉 정말 맛나요~!
2895,"맛2 / 양2 / 배달2 / 짜장면,탕수육 모두 기대이상  맛있었고,고춧가루,간장까지 친절하게 챙겨 보내주셨네요. 배달도 예상시간보다 빨랐어요.다음에도 또 주문하려고합니다.맛있게 잘 먹었습니다~"
2896,맛1 / 양1 / 배달1 / 매장에서 먹는것 보다는 못 하지만배달되니 좋아요
2897,"맛2 / 양2 / 배달2 / 짜장면, 탕수육 그리고 지난번 먹은 짬뽕까지넘 맛있어요~~~~ 단골 예약이용!단무지 많이 달라고 요청했는데 이렇게나 많이주셔서 넘 감동입니당~~~!"
2898,맛1 / 양1 / 배달1 / 맛있어서 또 시켰어용
2899,맛2 / 양2 / 배달2 / 짜장소스가 쪼오끔 부족했지만 맛있게 먹었습니다 감사합니다😀😀😀😀
2900,맛1 / 양1 / 배달1 / 배달은 빠른건 좋아요 근데 탕수육에서 잡내도나고 후추간이 너무너무쎄요
2901,맛1 / 양1 / 배달2 / 저렴하고 맛도 괜찮아요 배달이 빨라서 좋네요
2902,맛1 / 양2 / 배달1 / 짜짱면 소스도 적고 면도 불어서 비벼지지도 않았어요!
2903,맛1 / 양1 / 배달1 / 맛있게 잘 먹었어요~~~
2904,"맛2 / 양1 / 배달2 / 여기 옛날에 한번 시켜보고 와 여기다 하고 다음부터 계속 여기로 시키고 있는데 일단 너무 맜있어요. 짬뽕은 매콤하고 짜장은 msg맛 안나고 요청사항에 고추 많이달라 하니까 면 담는 그 큰통에 고추를 직접 가득 담아주시고....여기 너무 좋아요, 사장님도 좋으신것 같아요.5별 들어갑니다ㅏㅏㅏ"
2905,맛1 / 양1 / 배달2 / 매장가서먹었을때도짜장이많이짰었는데오늘은많이간이셌어요조금한간을심심하게해주심감사요
2906,맛1 / 양2 / 배달2 / 단국대점 리모델링 후 처음 시켜보는데 짬뽕 맛이 바뀌었네요 ㅠㅠ 다음에 한 번 더 먹어보면 짬뽕맛이 정말 변한 건지 아니면 오늘만 그런건지 확인 가능할 것 같습니다만. 전체적으로 배달 빠르고 짜장면 맛있었어요. 오늘 짬뽕은 예전만 못하네요 ㅠ
2907,맛1 / 양2 / 배달1 / 면이 불어서 왔어요ㅠ
2908,맛2 / 양1 / 배달2 / 배달이 조금 걸린다는 평보고 미리 주문했는데 생각보다 넘 빨리 오셔서리..6시도 안되서 저녁을 먹었네요..ㅎ근데 곱빼기로 시켰는데 양이 좀 적은듯..짜장 소스도 별루 없구요..ㅜㅜ 탕수육은 찍먹으로 요청드렸는데 소스 따로 보내주셔서 감사합니다. 양만 조금 아쉬워서 별하나 뺐어요~그러나 맛있어서 만족합니다~
2909,맛2 / 양2 / 배달2 / 음식이 빨리오고 맛있네요
2910,맛2 / 양2 / 배달2 / 애들이 먹고싶다해서 재주문햇어요
2911,맛2 / 양2 / 배달1 / 배달 감사합니다!맛있었어요! 포장도 정말 잘 되서 깔끔하고 좋았습니다
2912,맛2 / 양2 / 배달1 / 코로나19로 주문이 많아서인지 배달이 많이 늦어요. 매번 주문해서 먹는곳이라 아이들이 좋아 합니다. 오늘은 면이 좀 분듯하지만 맛있었어요.
2913,맛1 / 양1 / 배달1 / 음식은 맛있었는데 마스크를 안끼고 배달하시네요ㅜ
2914,맛2 / 양2 / 배달2 / 저는 짜장면이 여기가 제일 맛있더라구요 ㅎㅎ
2915,맛2 / 양2 / 배달2 / 빠른 배송에 감사합니다 맛.양 모두 만족하며 잘 먹었습니다
2916,맛1 / 양1 / 배달1 / 배달이 아주 빨라 좋았어요. 음식도 평소 맛 그대로.
2917,맛2 / 양2 / 배달2 / 만족스러운 교자였습니다 배달도 빨랏구요
2918,맛2 / 양2 / 배달2 / 糖酥肉给的分量还行 还是挺好吃的
2919,맛2 / 양2 / 배달2 / 맛나요   맛잇어요 자장이 족ㄷㅁ 분거
2920,맛2 / 양2 / 배달2 / 홍콩반점 중에서도 이 지점은 정말 맛있네요. 양도 엄청 많았고 배달도 20분만에 왔어요! 단무지 많이 달라했는데 아주 많이 주셨어요ㅋㅋㅋ
2921,맛1 / 양1 / 배달1 / 빠르고 맛있어요!!!
2923,맛2 / 양2 / 배달2 / 맛있어요 배달도 빠르고 ~ 탕수육이 찹쌀이라 더 좋네요
2924,맛2 / 양2 / 배달2 / 매장에서 먹는 것 만큼 맛있었어요 ㅠ 특히 탕수육.. 진짜 맛있네요 ㅎㅎ
2925,맛2 / 양2 / 배달2 / 항상 깔끔한 위생용기넉넉한 단무지부드러운 고기감사합니다
2926,맛1 / 양1 / 배달0 / 깨끗한 포장에 감동! 배달을 다른곳으로 보내셔서 별 뺐어요 ㅋ 양과 질 모두 만족이요~
2927,맛2 / 양2 / 배달2 / 단무지도 많이 주시고다 맛있었어요~~
2928,맛2 / 양2 / 배달2 / 맛있어요. 근데 탕슉이 지들끼리 다붙어서 가위로 잘라 먹었네요
2929,맛2 / 양2 / 배달2 / 맛있어요~~ 탕수육 특히 부드럽고요. 또 시키려구요
2930,맛1 / 양1 / 배달0 / 오늘따라 짬뽕 육수가 짜네요ㅠㅜ 짜장면은 저번보다 맛있고.탕수육은 그나마 늘 맛을 유지하는듯..짬뽕 먹고싶었는데 실패ㅠㅜ
2931,맛1 / 양1 / 배달1 / 탕수육은 괜찮았는데 짜장면은 우동이 돼서 왔네요ㅠㅠ
2932,맛2 / 양1 / 배달1 / 아이들이 제일 좋아해요
2933,맛2 / 양2 / 배달2 / 굿너무너무너무너무 구우우우웃
2934,맛1 / 양1 / 배달1 / 탕수육은 매장서먹는게맛있어요
2935,맛2 / 양2 / 배달2 / 포장도 깔끔하고 맛있어요탕슉소스에 야채가 많아서 좋았어요번창하셔요~
2936,맛2 / 양2 / 배달2 / 탕수육 맛있어요~~~
2937,맛2 / 양2 / 배달2 / 원래 리뷰같은거 안써서 사진 찍는것두 잊었네요 홍콩반점은 체인이니까 .. 다 비슷비슷하겠다 생각했거든요근데~  먹어본 홍콩반점중에 제일 맛있었어요배달인데도 뭐 아쉬운게 없네요 앞으로 다른 식당 고민하지 않고 홍콩반점에서 시켜먹는걸로 정했어요
2938,맛2 / 양2 / 배달2 / 항상  맛있게 잘 먹었습니다
2939,맛2 / 양2 / 배달2 / 불향나는 짜장면 양도많고 맛있어요
2941,맛2 / 양2 / 배달0 / 80분 꽉 채워서 오네요..날씨가 안좋아서 그렇긴 했지만...
2942,맛2 / 양2 / 배달2 / 가깝다@!!!!!!
2943,맛1 / 양1 / 배달1 / 맛과 정성 좋아요! 양은 조금 부족해요!배달은 느려요!ㅜㅠ
2944,맛2 / 양2 / 배달2 / 탕수육. 짜장면 깔끔하게 포장 잘되어왔고 정말 맛있었어요.중국음식은 여기서 배달해 먹을래요.
2945,"맛1 / 양1 / 배달1 / 맛과 양 좋아요 그런데, 배달이 좀 빠르면 좋겠어요!"
2946,"맛2 / 양2 / 배달2 / 맛과 배달시간 다 좋았는데요,탕수육에  소스가 없이 쬐끄만 간장 한 포만  왔네요. 아이가 고기튀김을 좋아해서 그냥 간장에 찍어 먹었는데, 저는 찍먹 소스가 넘 그리웠어요.그래서 별 하나 뺐어요.앞으론 잘 챙겨서 포장해주세요."
