,new_review
5232,맛2 / 양2 / 배달2 / 원두맛도 좋고 늘 만족스러워요
5233,맛2 / 양2 / 배달2 / 굿~~~~~¤¤¤¤¤¤
5234,맛2 / 양2 / 배달2 / 맛있어요♬♬♬♬♬♡
5235,맛2 / 양1 / 배달1 / 처음 시켜봤는데 확실히 비싼만큼 너무 맛있어요 특히 크로칸슈는 커스터드 크림을 별로 안 좋아하는데도 제일 맛있다고 느껴질만큼 존맛이에요 단거 잘 못 먹는 분들도 전부 맛있다고 좋아하셨어요~ 아이스티도 잘 받았습니다!
5236,맛2 / 양2 / 배달2 / 너무맛있게 잘먹었어요ㅎㅎ맛있네요!!자주시킬께요
5237,맛2 / 양2 / 배달2 / 잘 먹었어요.아무 때나 시킬 수 있으니 참 편하고 좋네요.
5238,맛2 / 양2 / 배달2 / 맛있어요 고퀄이네요
5239,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다 ^^
5240,맛2 / 양1 / 배달2 / 여기 디저트 맛있는  거 다들 이미 아시죠. 넘 고급지게 맛있는데 주머니 사정 넉넉하면 매일 먹고 싶어여~😍
5241,맛2 / 양2 / 배달2 / 친구가 밤에 잘먹었다하네요
5242,"맛2 / 양2 / 배달2 / 늘 만족합니다,빵순이인데 빵이 일반빵집이랑 비교안될만큼 맛있어요 엄지척!!!"
5243,맛2 / 양2 / 배달2 / 딸기요거트라떼는 정말 최곱니당
5244,맛2 / 양2 / 배달2 / 배송 빠르게 도착. 서비스 아아 감사합니다.
5245,맛2 / 양2 / 배달2 / ㅠㅠ 너무 맛있음
5246,맛2 / 양2 / 배달2 / 고급진맛 ㅎㅎ 100프로 당충전이여~~ 앙버터도 너무 맛나용 순식간에 먹어버렸네여 ㅠ
5247,맛2 / 양2 / 배달2 / 맛나영~~~~~~~~~~~~~~~~~
5248,맛2 / 양2 / 배달2 / 진짜 당떨어질때 좋고 맛있어요!!
5249,맛2 / 양2 / 배달2 / 맛있어요~ 다음에 또 주문할게요 ^^
5250,맛2 / 양2 / 배달2 / 돌체라떼 늘 진리입니다! 크로칸슈 오랜만인데 역시 맛있었어요~
5251,맛2 / 양2 / 배달2 / 케이크도 음료도 모두 맛있어요. 배달도 빠름.
5252,맛2 / 양2 / 배달2 / 케이크 맛있어요 ㅋㅋ
5253,"맛2 / 양2 / 배달2 / 주말에 오전에도 시키고 오후에도 시켰어요,하루동안 배달비만 7천원 냈지만^^;;커피뿐아니라 빵맛이 정말 최고에요"
5254,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다 ㅎㅎㅎ또 시킬게요 :)
5255,맛2 / 양2 / 배달1 / 믿고먹는 티라미수!!!저녁 많이먹어서 배부른데도순삭했어요^^다 좋은데 배달비 4500원이 아쉽답니다ㅜㅜ그래도 또 먹을거에요^^잘먹었슴다 :)
5256,맛2 / 양2 / 배달2 / 너무 맛있어요~ 고급진 간식
5257,맛2 / 양2 / 배달2 / 녹차맛나서 녹차인건가요 색깔이 녹차색인건가용??
5258,맛2 / 양2 / 배달2 / 맛있게 먹었어요!!!
5259,맛2 / 양2 / 배달2 / 오랜만에 안 먹어본 메뉴 섞어서 주문했는데 전부 성공이요~ 당충전 쇼콜라는 정말 고급진 맛이네요. 커피도 언제나 맛있구요~^^
5260,"맛2 / 양2 / 배달2 / 역시 평이 좋은 이유가 있네요,빵도 음료도 정말 만족해요,저녁에 또시킬거에요^^"
5261,"맛2 / 양1 / 배달2 / 시원한 커피와 우유, 달짝지근한 빵과 서비스까지 굿입니다요"
5262,맛2 / 양2 / 배달2 / 잘 먹었어요. 깔끔하고 맛있어요 ㅎㅎ
5263,맛2 / 양2 / 배달2 / 숙취에는 역시 리얼딸기
5264,맛2 / 양2 / 배달2 / 임신한와이프가 맛잇게 잘먹엇어요
5265,맛0 / 양0 / 배달0 / 일단 치즈케익 가격만비싸고 애슐리치즈케익만도못합니다..특유의 신맛이 있는거같더군요 한조각다먹기가 힘들었어요.슈는 글쎄요 리뷰가 과장된건지 그닥이였어요옥수수빵은 정말맛있었어요 빵을 데워서갖다주셨더군요 따뜻하게먹었는데 맛있었어요.나머지는 제입맛에전혀안맞고 딸기라떼도 가격 거품이 많이 껴있네요
5266,맛2 / 양2 / 배달2 / ㅠㅠ 흐엉 정말 눈물나게 맛있어요
5267,맛2 / 양2 / 배달2 / 너무맛있어요오~디저트를 늦은시간에 집에서 시켜먹을수 있다니 너무 좋으네요~
5268,맛2 / 양1 / 배달2 / 가끔 달달한거땡길때 시키는데너무맛있고 만족스럽습니다다만지역이멀어서 배달비가 쎈 아쉬움이
5269,맛2 / 양2 / 배달1 / 배달은 한시간...정도..? 조금 걸렸고 맛은 있어용
5270,맛2 / 양2 / 배달2 / 배달도 빠르고 맛도 좋구 포장도 깔끔합니당~
5271,맛1 / 양1 / 배달2 / 잘 먹었습니다 ^^
5272,"맛2 / 양2 / 배달2 / Fast, nice and tasty"
5273,맛2 / 양1 / 배달1 / 조각케익4개를 한번에병원에 입원해서 입맛없었는데먹고 나니 기분도ᆢUp
5274,맛2 / 양2 / 배달2 / 흐트러지지않고 예쁘게 배달왔어요.
5275,맛2 / 양2 / 배달2 / 맛있게 잘먹었어요~~~
5276,맛2 / 양2 / 배달2 / ㅇㅏ 속상해여 ㅠ 마카롱 좋아하는 초코맛이 없어여 ㅠ 초코 민트 녹차가 맛있는데 안좋아하는 맛만 들었어여 ㅠㅠ
5277,맛1 / 양1 / 배달2 / 밀크베리케익테두리의 코코넛조각들 식감이 너무 안좋아서 케익이 맛있었다는 느낌마져 잊게만드는...계속 입안에 남아서 뱉어내게 만들었거든요.그래서 좀 별로였네요
5278,맛2 / 양2 / 배달2 / 다맛있었어요 디저트도 디저트지만 커피도 맛있네요 ㅎㅎ
5279,맛2 / 양2 / 배달2 / 해외에 거주하고 있는데 친구생일이라 다들 모여있어서 급하게 배달요청을했어요 11시 30분넘어서 주문한거라 12시에 도착할거라고 생각도 못했는데 12시에 도착했다고 연락와서 감사드렸어요 케이크 맛도 좋다고 하고 케이크 상자도 참예뻣어요. 덕분에 서프라이즈 성공해서 기쁩니다. 빠른배송 감사합니다!
5280,맛2 / 양2 / 배달2 / 항상 맛있게 먹고있어요~크로칸슈 중독성👍🏻👍🏻👍🏻
5281,맛2 / 양2 / 배달2 / 배송빠릅니다  괜찮습니다
5282,맛2 / 양2 / 배달2 / 역시 굿이에요 넘맛잇고 앞으로 자주이용할게요
5283,맛2 / 양2 / 배달1 / 배달이 조금 늦긴했지만 완전 맛있어요!!
5284,맛2 / 양2 / 배달0 / 배달이 쫌 아쉬워요 ㅠㅠ
5285,맛2 / 양1 / 배달2 / 정말만있어요^^~  추천합니다
5286,맛2 / 양2 / 배달2 / 롤케익 세번째 배달이에요.절제안되고 걍 주문하게되요ㅜㅜ다이어트안녕ㅜㅜ
5287,맛2 / 양2 / 배달2 / 잘받았습니다 잘먹고있어요
5288,맛2 / 양2 / 배달2 / 여친이너무좋아하네요 맛집찾앗다구 감사합니다
5289,맛2 / 양2 / 배달2 / 와살살녹는데 지렷어요
5290,맛2 / 양1 / 배달2 / 도쿄롤이 비싼 값을 하는군요
5291,맛2 / 양2 / 배달2 / 존맛탱입니다 또시켜먹겟스빈다
5292,맛1 / 양1 / 배달1 / 아인슈페너가 아주 맛있어요 케이크도 맛있어용
5293,맛2 / 양2 / 배달2 / 배송 빠르고 맛있음.
5294,맛2 / 양2 / 배달2 / 케익 넘 맛있었어요~예쁘기도 했구요!덕분에 조촐하지만 두돌 잘 보냈어요~아 그리고 역시 아아 넘 부드럽고 맛있었습니다 감사해요^^
5295,맛2 / 양2 / 배달2 / 맛은 얘기 하나마나 맛있구요~주소을 잘 못 얘기해주셨는지 배달 하시는분이 다른곳으로갔다 왔다 힘들셨을겁니다~그래도 배송은 무사히 잘 받았습니다~
5296,맛2 / 양1 / 배달2 / 맛이 고급스럽다는 표현이 맞을듯 합니다. 호텔에서 먹는 디저트. 베이커리 느낌 입니다.
5297,맛2 / 양2 / 배달2 / 여기 디저트 맛있어서 아기 200일 케익 주문했어요ㅎㅎ넘 부드럽고 맛있어요
5298,맛2 / 양2 / 배달2 / 배달도빠르고 맛도 좋앗어요 잘먹엇습니다
5299,맛2 / 양2 / 배달2 / 너뮤 맛있어용~~ 커드터드크림짱
5301,맛2 / 양2 / 배달2 / 매번시켜먹을때마다굿굿
5302,"맛2 / 양2 / 배달2 / 따뜻한 싱태로 배달됐어요! 완전 고소하고 맛난!!어느하나 버릴 메뉴가 없네요! 커스타드 크림도 많이 달지 않아서 바삭하고 달콤하게 먹었어요. 왜 인기메뉴인지 알겠더라구요! 치즈케잌은 이름처럼 정말 부드럽구, 옥수수중독빵은 말해뭐해요~ㅋ, 찹쌀 크로와상이 정말 담백하고 찰지고 맛있었네요. 딱 좋아하는 스타일이에요! 치즈크로와상은 체다치즈 상상했는데 롤치즈(?)가 안에 길게 들어있어서 깜놀!! ㅎㅎ 프렌치갈릭브레드는 아직..넘 배불러서 못먹었어요!  낼 먹으려구요 넘 기대됩니다! 배달분도 너무너무 친절하셨어요~"
5303,맛2 / 양2 / 배달2 / 가격이 비싸지만 맛있어요 매장에서만 먹다 주문해도 좋아요~
5304,맛2 / 양2 / 배달2 / 맛있었습니다 달달하고 좋네요
5305,맛2 / 양2 / 배달2 / 언제나 맛있어요!! 최고예요
5306,맛2 / 양2 / 배달2 / 부드럽고 달고 맛있어요
5307,맛2 / 양2 / 배달2 / 배달도20분안되서빨리왔고옥수수중독빵은 첨먹어밨는데 고소하니 존맛이엿어요
5308,맛2 / 양2 / 배달2 / 너무 잘 먹었어요 ㅎㅎ 돌체라떼에 빠진거 같아요^^
5309,맛1 / 양1 / 배달1 / 맛있게 잘먹었습니다
5310,맛2 / 양2 / 배달2 / 달달하고 생각보다 빨리와서 좋았어요~~ 크로칸슈 진짜 맜있네요
5311,맛2 / 양2 / 배달2 / 배달도 빠로고 디저트집에서 먹을수 있어서 좋았어요~포장도 단단히해주시고요!
5312,맛2 / 양2 / 배달2 / 깔끔하고예뻐요맛도있고배달도빠르네여
5313,맛2 / 양2 / 배달2 / 생각나서 또주문했어요.새벽배달되는거 진짜 짱이에요.맛있어요.비싸도 또주문할것같아요.
5314,맛2 / 양2 / 배달2 / 잘 먹었어요 ㅎㅎ 롤은 진짜 최고👍👍
5315,맛2 / 양2 / 배달2 / 새벽5시에 눈이떠져 단게 땡기더라구요.기대안하구 주문했는데 만족이에요~배달비가 비싸긴했지만 맛있는 케익이왔으니깐여~~~~새벽에도 배달이 된다는게 진짜 대박인듯
5316,맛0 / 양0 / 배달0 / 리뷰가 왜좋을까...생각하게데네요...빵이눅눅해서..
5317,맛2 / 양2 / 배달2 / 오늘도 달달하게 애정 크로 깐슈~~ ㅂㅓ억~리뷰 아이스티 깜빡하고 안적어서 못먹 ㅠ
5318,맛0 / 양0 / 배달0 / 직접전화까지해서 잘보내달라 부탁드렸었는데...배달중에그런건지 포장하다그런건지 기분이 나쁘네요..급하게써야해서 그냥 먹어요..신경좀써주세요 저렴한금액도아니고 기분좋아야하는날인데 좀 그렇네요
5319,맛2 / 양1 / 배달2 / 정말 맛있었어요...딸기티라미슈는 진짜 환상이네요...싱싱한 딸기에 티라미슈가 넘 잘 어울려서 넘 잘먹었습니다. 제 야식의케잌으로 완전 짱 이였습니다~^^
5320,맛2 / 양2 / 배달2 / 배달료가비싼거같지만 배달도빨리오고아인슈패너 굳이에요
5321,맛2 / 양2 / 배달2 / 급하게 찍었더니 사진이 다 엉망이네요 식사 후 디저트가 땡겨서 주문해 봤는데 크로칸슈는 안에 크림도 들어 있고 겉은 살짝 바삭하니 제일 맛있었고 케이크는 맛없을 수가 없고... 앙버터는 처음 먹어 봤는데 빵이 되게 딱딱해서 어떻게 먹어야 하지? 했는데 막상 먹으니 딱딱하지도 않고 버터가 부드럽더라구요 음료도 다 맛있었습니다 서비스 감사합니다 ^^
5322,맛2 / 양2 / 배달2 / 애가 맛있게 먹었어요
5323,맛2 / 양2 / 배달2 / 마약옥수수는 먹을수록 맛나네요...
5324,맛2 / 양2 / 배달2 / 정말 맛있어요~배달 빠르고 기사님도 친절하세요~담에 또 시킬게요^^
5325,맛2 / 양1 / 배달2 / 배달료가 7500원인거보고 기함했는데;; 후회 안 할 맛이긴 했어요 다음엔 크로칸슈 우유크림맛? 예약ㅋㅋ 케이크는 메뉴 사진이랑 같긴한데 너무 작아서 충격... 거리가 좀 있어서 오래걸릴 줄 알았는데 기대보다 엄청 빨리와서 좋았어요🍰😛
5326,맛2 / 양2 / 배달1 / 오오~ 이번엔 따끈따끈하게 왔어여 ㅎㅎ근데 애정 크로칸슈 누가 반으로 부셔서 왔네요 ㅠ ㅠ 힝...맛은 늘 그렇듯 졸맛탱!
5327,맛2 / 양2 / 배달2 / 부부의 날 기념으로 주문해서 애기랑 잘 먹었네요 ㅎㅎ
5328,맛2 / 양2 / 배달2 / 배달도 시간보다 빨리왔구요 달달한게 갑자기 땡겨서 찾다가 처음 먹어보네요 다른리뷰처럼  크로칸슈 넘 맛있네요 티라미슈 작지만 알차게 맛있네요 ㅎ 잘 먹었습니다^^
5329,맛2 / 양2 / 배달2 / 머하나 빠짐없이 다 맛나게 먹었슴돠뒤돌아서면 생각나는 크로칸슈티라미수랑 브라우니도 맛나고 생초코도 너무 달지않고 맛나요^^
5330,맛2 / 양2 / 배달2 / 티라미수 크림이 꾸덕하고 진해서 너무 맛있었어요! 슈도 바삭하고 달달해서 다음에 또 생각날것 같아요ㅎㅎ
5331,맛2 / 양2 / 배달2 / 요구사항 잘들어주시고 배달도 예상시간길었는데 빨리해주셨어요*^^*
5332,맛2 / 양2 / 배달2 / 급 땡김으로 크로칸슈를 시키게 됐어여 ㅎ근데 저번하고 틀리게 크로칸슈랑 쿠키슈 안에 내용물이 차갑던데 원래 그런건가요?냉장 보관 해야 되는건지.. 궁금함돠
5333,맛1 / 양1 / 배달1 / 첫주문   리뷰는  좋아서  배달 해밧는데  맛은 먹을만했어요    비싸서 그렇지 ㅋ ㅋ
5334,맛2 / 양2 / 배달2 / 맜ㅅ어요. 감사합니다 ^*^~
5335,맛2 / 양2 / 배달2 / 크로칸슈 강추 정말 베스트인 이유가 ㅎㅎ모두다 맛있어여 강추함돠서비스 아이스티는 조금 다네유
5336,맛2 / 양2 / 배달2 / 디저트 맛있는거야 유명하니까요단게 먹고싶어서 시켰어요^^
5337,맛1 / 양2 / 배달2 / 아아가 정말 맛있어요~ 그리구 제가 생각한 거랑 다르게 빵부분이 쌉싸름한 티라미수인줄 알았는데 치즈케이크느낌이었어요! 딸기도 새콤달콤하니 맛있고 아메리카노랑 잘 어울려요
5338,맛2 / 양2 / 배달2 / 케이크 너무 달지않고 맛있어요~우유케이크존맛이네요~~^^담에또 주문할께요^^서비스 커피도 감사합니다^^
5339,맛2 / 양2 / 배달1 / 항상 잘시켜먹고 있습니다.문앞에 두고 문자만 남겨달라고 부탁드렸는데오늘은 배달하시는 분이 문자를 깜빡하셨나봐요.온줄도 모르고 집밖에 계속 놔둘뻔 했네요;그래도 비오는데 고생 많으셨습니다. 감사해요.
5340,맛2 / 양2 / 배달2 / 진짜 순수우유케익 맛있어요ㅠㅠ 진짜 디저트 정말 맛있었어요ㅠㅠ 아이스티도 진짜..엄청 향도 좋고 그렇게 달지도 않아서 좋아요 친구는 아메리카노 맛있다고..원샷했네요 감사합니다ㅎㅎ다음엔 다른것도 시켜먹어봐야겠어요 아 배달도 엄청 빨라요😊
5341,맛2 / 양2 / 배달2 / 안전하게 빠르게 배송되었습니다
5342,맛2 / 양2 / 배달2 / 맛있는 디저트 가게를 찾은것 같아 기분이 좋네요
5343,맛2 / 양2 / 배달2 / 맛잇게 잘먹엇숩니다
5344,맛2 / 양0 / 배달2 / 완전 맛있어요~!!근데 정말 작아요 ᆢ ;;
5345,맛2 / 양2 / 배달2 / 맛잇어요.  오늘은 배달이 빨리 왓어요. ^*^~
5346,맛2 / 양2 / 배달2 / 처음먹어보는데 맛있어요
5348,맛2 / 양2 / 배달2 / 또 시켜먹을거예유 맛있어유
5349,맛1 / 양2 / 배달2 / 오~ 배달도 빠르고 맛있어요! 앙버터는... 저터빼고먹어야할거같아요 ㅜ 제입맛에는 너무 느끼... 그래도 다 너무 맛있어서 좋았어요!
5350,맛2 / 양2 / 배달2 / 너무너무맛있어요!!또시켜먹을게여
5351,맛2 / 양2 / 배달2 / 케익도 완전 부드럽고  커스터드 크러칸슈도 추천!!
5352,맛2 / 양2 / 배달2 / 께꾸 존맛~~~~ 서비스 아아 감사합니다^~^ 담에 또 시킬게여~~
5353,맛2 / 양2 / 배달2 / 무조건 추천이요 순수우유케이크 와... 크림 느끼할 줄 알았는데 너무 맛있음 계속 들어감 근데 끝에 시나몬 있어서 저는 시나몬을 좋아하지 않는 사람이라 좀 별로였는데 앞에 우유 케이크 부분이 진짜 맛있었어요 또 먹고 싶다
5354,"맛2 / 양2 / 배달2 / 너무 맛있었어요~~문제는 다 맛있어보여서 다음에 또 뭐  주문할지 벌써 고민됩니다.아이들이 엄마최고라고 해줘서 으쓱했네요가격이 살짝 부담되는건 사실이지만, 자꾸 생각나요~~~♡♡"
5355,맛1 / 양2 / 배달2 / 캬라멜 크레이프가 바뀐거 같아요 이전엔 샌드 된 크림도 카라멜크림이었던거 같은데 이전이 더 맛있습니다 앙버터는 첨시켜 봤는데 빵이 딱딱한거 빼면 괜찮아요 치즈보다 소보로가  더 맛있어요
5356,맛2 / 양2 / 배달2 / 맛잇어요 디저트 최고얐어요
5357,맛2 / 양2 / 배달2 / 빠른시간에 와서 맛나게 잘 먹었어요
5358,맛2 / 양2 / 배달2 / 시원하게 잘 마셨어요!
5359,맛2 / 양2 / 배달2 / 너무 맛잇어요. 다음에 다시 주문 할께여 ^*^~
5360,맛2 / 양2 / 배달2 / 커스터드크로칸슈 진짜 짱맛이예요
5361,맛2 / 양2 / 배달2 / 흙 ㅠㅠ 사장님 너무 친절해서 대구에서 인천으로 달려갈뻔 했슴다ㅠㅠ 인천 친구가 한끼도 못먹고 아파하고 있을때 디저트 먹고 싶단 말에 바로 주문 했는데 빨리 배달도 해주시고 갑작스런 음료 변경 전화에도 친절히 응대해주셔서 너무 감사했어요! 사진은제가 먹은게 아니라 없는데 통화하면서 너무 맛있어서 눈물난다고 하네요! 감사합니다!
5362,맛2 / 양1 / 배달2 / 맛있어요.ㅇㅇㅇㅇㅇㅇ
5363,맛2 / 양2 / 배달2 / 처음 시켜보는데 맛있어요 !
5364,맛2 / 양2 / 배달2 / 맛잇어요.  다음에 또 주문할게요 ^*^~
5365,맛2 / 양2 / 배달2 / 크로칸슈? 받자마자 먹으니까 더 맛있네요아인슈페너 생크림 짱이에욥
5366,맛1 / 양2 / 배달1 / 아주 맛있게 잘 먹었습니다
5367,맛2 / 양2 / 배달2 / 배달도 빨랐고 맛있게 잘먹었어요.
5368,맛2 / 양2 / 배달2 / 맛ㅅ어요. ........
5369,맛2 / 양1 / 배달2 / 크레이프 맛있어요~
5370,맛2 / 양2 / 배달2 / 너무맛있어요 도쿄롤도입에서살살녹고여ㅠㅠ!!!커피도순하니좋아쇼💗
5371,맛1 / 양2 / 배달2 / 다른건 다 맛있는데 딸기가 너무 안달고 셔서 단맛이랑 겉도는 느낌이네요..잘익은 딸기가 아니라 아쉽네요
5372,맛2 / 양1 / 배달1 / 역시 믿고 보는 디저트 39 딸기라떼는 여기가 최고입니당 정말루 ㅠㅜㅜㅜㅠ
5373,맛2 / 양2 / 배달2 / 배송도 빠르고 맛있어요~^^
5375,맛2 / 양2 / 배달2 / 케이크는 역시 디저트39👍👍👍
5376,맛2 / 양2 / 배달2 / 늘 최고임 진짜 여기 꼭 드세요
5378,맛2 / 양2 / 배달2 / 디저트는여기가최고♡♡아이스티도잘마셧어용^-^
5379,맛2 / 양2 / 배달2 / 👍🏻! 감사합니다 :)
5380,맛2 / 양1 / 배달2 / 남편생일인데 아기때문에 케익을 배달로 샀네요. 생각했던것보다 너무 작아서 ㅠㅠ 둘이 먹기엔 좋을것같아요. 초가 너무 크네요. 비주얼은 넘 예뻐요. 남편 퇴근하면 먹어보려구요.^^ 맛있을거같아요
5381,맛2 / 양2 / 배달2 / 늦은시간까지 하는 카페라 너무 좋아요~ 마카롱 필링은 그럭저럭인데 꼬끄가 맛있네요!리뷰이벤트로 주신 아이스티도 잘 마셨습니다! 또 주문할게요~
5382,맛1 / 양2 / 배달2 / 진짜 전 이제 다른 카페 배달 안 시켜요
5383,맛2 / 양2 / 배달2 / 처음시켜봤는데 너무 맛있었어요 ㅠㅠ 생초코 정말 리얼다크초코 부셔넣어 녹인 코코아같고 양송이스프는 그냥 있길래시켜봤는데 컵으로 마시는 식으로 왔더라구요 그거하나 먹으니까 한끼식사 뚝딱이었어요 너무 따뜻하고 든든했네요 맛있었어요 감사합니다
5384,맛2 / 양2 / 배달2 / 역기 딸기티라미스는 최고에요ㅜㅜ요번에 유독 커피향도 진하고 맛있게먹었네요ㅜㅠ단지 딸기우유는... 생딸기 맛은 안느껴지고 요거트 맛이 강했어요
5385,맛1 / 양1 / 배달2 / 배달하시는분너무친절하셔서좋았는데리뷰작성시 아이스티 주시는걸 깜박하셨는지안주셨더라고요.
5386,맛2 / 양1 / 배달2 / 갈릭레드 따듯하게와서 맛있었어요^^시그니처 커스타드 슈랑 커피도 맛있네요~
5387,맛1 / 양2 / 배달2 / 평소엔 크로칸슈 겉엔 되게 빠삭하고 속에 크림은 촉촉했는데 오늘은 크로칸슈랑 크림이 엄청 눅눅했어요... 담엔 좀더 신경써주세요ㅠㅠ
5388,맛2 / 양2 / 배달2 / 넘맛있었어요!!!!!
5389,맛2 / 양2 / 배달2 / 크로칸슈 너무맛있어요 ㅠㅠ
5390,맛2 / 양2 / 배달2 / 티라미스랑 크로칸슈 둘다 맛있어용 서비스로 주신 아이스티도 다 먹었습니다🔥
5391,맛2 / 양2 / 배달2 / 맛도 있었고 좋았어요
5392,맛2 / 양2 / 배달1 / 원래 알던 집이었는데 요기요에 있는 줄 몰랐어요!!!워낙 디저트.맛집인건 예전부터 케익도 많이 먹어보고 알고 있었습니다:)서비스로 주신 아메리카노도 잘 마실게요~~!!다음에 또 시킬게요
5393,맛2 / 양2 / 배달2 / 잘 먹었어요~!!!!!!
5394,맛2 / 양2 / 배달2 / 항상 맛있어요. 크로칸슈랑 쿠키슈 우유크림 최고예요
5395,맛2 / 양2 / 배달2 / 맛있어요 리뷰이벤트로받은 아이스티도 존맛
5396,맛2 / 양2 / 배달2 / 요즘 아인슈패너에중독되서자주시켜먹어요ㅎㅎ 소시지크로와상은최애입니다ㅎㅎ 배달료가 500원더오른거같지만 맛잇어요
5397,맛2 / 양2 / 배달2 / 달달하게 당충전 하고갑니다
5398,맛2 / 양2 / 배달2 / 크로칸슈 미친맛!!처음먹어봤는데인생빵찾았어요ㅎㅎ너무단건안좋아하는편인데 딱좋네요한입 베어무는데 방송용asmr 소리가나요 대박ㅎ궁금해서 우유크림도시켰는데 두개다드실거면꼭 우유크림먼저드세요 크로칸슈 향에묻혀서 맹맛날듯  우유크림리뷰가거의없었는데 평소 크림치즈좋아해서 시켰는데 이것도깔끔하니좋아요그래도커스터드가짱맛녹차케익도시켰는데 찹쌀떡아이스 고급버젼맛 ㅎ리뷰아아 넘맛나네용. 배달비만좀더싸면좋을듯
5399,맛2 / 양2 / 배달2 / 배달료가무서워도 맛있어서 항상시켜먹어요ㅎ
5400,"맛2 / 양2 / 배달2 / 아이스 아메리카노 맛 좋았구요, 고대하던 당근케익 👍"
5401,맛2 / 양2 / 배달1 / 배달 너무 느려용 ㅠㅠ 쿠키슈 진짜 핵존맛 !!
5402,맛2 / 양2 / 배달2 / gooooooood
5403,맛2 / 양2 / 배달2 / 포장상태도 꼼꼼하고 배달도 친절하셔서 좋았어요ㅎ맛도 너무 맛있구요~~ 잘먹었습니다👍
5404,맛2 / 양2 / 배달2 / 오늘도 맛있어요!!
5405,맛2 / 양2 / 배달2 / 디저트 먹고싶었는데 나가긴 귀찮고 집에서 시켜먹기 좋았어요~
5406,맛2 / 양2 / 배달2 / 너무 마음에 들었어요 ㅠㅠㅠㅠ 막 그렇게 막무가내로 달지 않고 건강하면서도 깔끔핼어요!!
5407,맛1 / 양2 / 배달2 / 맛있게 잘 먹었습니다! 늦은시간에도 배달이 되는게 최고 장점이네요~
5408,"맛1 / 양1 / 배달2 / 배달은 빨랐어요. 크로칸슈 맛있었구요 프로마쥬는 정말 별로였어요 고구마케이크 싫어하는데 고구마케이크 맛이 나더라구요. 프로마쥬 처음 먹어보는데 원래 그런가요? 크로칸슈랑 쿠키슈 맛있었고 도쿄롤은 크림이 고소한 맛이 부족하더라구요. 생우유크림이 맞는지 의심이 갔어요. 좀 녹아서 와서 그래서 느끼했던 건지 싶구요. 도쿄로 4점(5점 만점), 프로마쥬 0점, 크로칸슈 5점입니다."
5409,맛1 / 양1 / 배달1 / 배달 60분 찍혔는데 생걱보다 빨리왔어요
5410,맛2 / 양2 / 배달2 / 항상 잘 먹구 이써용♥
5411,맛2 / 양2 / 배달2 / 최애 크로칸슈와 함께 선택한 달달구리들..맛있어요~
5412,맛2 / 양2 / 배달1 / 달달함의 극치~ 빵도 케익도 음료도 모두모두 달달~~ 맛있게 잘 먹었습니당~^^ 거리가 있어 배달 시간과 배달비가 꽤 되네요. 아까워서 또 시켜 먹을까? 생각하게 하네요. 매장으로 직접 가서 먹으면 몰라도..;;
5414,맛2 / 양2 / 배달2 / 녹차프로마쥬는 그냥 그랬지만 우유크림 시리즈는 전부 맛있네요
5415,맛1 / 양1 / 배달1 / 맛있어요.티라미스는 딸래미가 너무 맛있데요
5416,맛2 / 양2 / 배달1 / 배달은 1시간정도 걸렸지만급하진않았어서 느긋하게 기다리다 맛있게 먹었습니다~슈가 정말 맛있네요가끔 디저트 달달구리땡길때 이용할게요~
5417,맛2 / 양2 / 배달2 / 비오는 날에도 빠르고 친절한 배달 감사합니다! 요즘 크레이프에 꽂혔어요 :D
5418,맛2 / 양2 / 배달2 / 항상 체고여유 ㅎㅎ
5419,맛2 / 양2 / 배달2 / 딸기티라미수가 궁금해서 주문했는데 아이랑 먹기 좋고 잘 먹어요~~ 배달 진짜 빨랐네요
5420,맛2 / 양2 / 배달2 / 크레이프는 사랑입니다 :D
5421,맛2 / 양2 / 배달2 / 쇼콜라 브라우니 프로마쥬 진짜진짜 맛나요그중에 브라우니 탑이네요^^티라미수는 생각보다 작고 그냥그래요간만에 너무 맛있는 디저트로 행복했어요 ~
5422,"맛2 / 양2 / 배달2 / 아이스크림을 먹는 듯한 도쿄롤, 달지 않고 쫀득한 브라우니, 식구의 최애 크로칸슈, 언제나 맛있는 커피~ 이런 낙이라도 있어야 살지~ 하는 식구와 오늘도 맛있게 먹었습니다~^^"
5423,맛2 / 양2 / 배달2 / 맛있어요 좋아요~아이가좋아해요~
5424,맛2 / 양2 / 배달2 / 맛있게 잘 마셨어요
5425,맛2 / 양1 / 배달2 / 손님오이면~시키는집입니다^^
5426,맛2 / 양2 / 배달2 / 빠른 배달 감사합니다!! 크레이프 너무 맛있었어요ㅠㅠㅠㅠ
5427,맛2 / 양2 / 배달2 / 담에도 또 시킬겁니닷!^^
5428,맛2 / 양2 / 배달2 / 최고예요!!여기만시킵니다!
5430,맛2 / 양1 / 배달2 / 축하할 일이 있어 식구가 좋아하는 디저트39에 또 주문을 해 받아두었어요. 다들 너무 좋아해서 즐겁게 먹었습니다. 그런데 더블프로마쥬는 잘못온 줄 알았어요. 전에 먹던 크기가 아니라 반이 줄어든 것 같아서 깜짝 놀랐어요.
