,new_review
4904,맛2 / 양2 / 배달2 / 맛있습니다피자도 크구여요즘 다른 피자점에서 할인많이 하는바람에가격경쟁력은 많이 잃은거같은데그게아쉽네여
4905,맛2 / 양2 / 배달2 / 아닠ㅋㅋㅋㅋㅋ진짴ㅋㅋㅋㅋ크기보고 깜짝놀램근뎈ㅋㅋㅋ맛 보고또 깜짝놀램ㅋㅋㅋ 님들 꼭 치즈크러스트 하세요 ㅋㅋㅋㅋㅋ도*노보다 혜자백배
4906,맛2 / 양2 / 배달2 / 이거 너무 맛있어요..... 토핑들 신선하고 조화가 잘된 맛 ㅠㅠ 크기는 뭐 원래 어마어마한데 느끼하지도 않고 계속 맛있다고 하면서 먹었어요 ㅋㅋㅋㅋㅋ
4907,맛2 / 양1 / 배달1 / 맛은 굿~~   크기가 조금  더 컸으면  하는 바램입니다.
4908,맛1 / 양1 / 배달1 / 평균 별 4개지만 추천은 5개드리는 이유.일단 다른 수 많은 피자가게가 있지만 이만한 가성비를 가진 가게는 잘 못봐서..특히 메뉴가다양하고 거의 실패하지않아 골라먹는 재미도 있음ㅎ 빅스타흥해라~^^
4909,맛1 / 양1 / 배달1 / 맛잇습니다 다음에 또 시켜먹을게요
4910,맛1 / 양1 / 배달1 / 치즈 많고 맛있게 먹었습니다.
4911,맛2 / 양2 / 배달0 / 처음먹어보는데 양과 맛 둘다 좋네요솔직히 놀랐습니다당분간 피자는 여기서 먹을듯하네요다만 비가오고 할인하는날이라 그런지..1시간30분정도 걸렸네요
4912,맛2 / 양2 / 배달2 / 갠적으로 불고기추천요.. 피자는 빅스타!!! 오늘도 잘먹었습니다~
4913,맛2 / 양2 / 배달2 / 이제 피자는 여기서만 먹어여...
4914,맛2 / 양2 / 배달2 / 피자 크기에 놀라고 맛에 놀라고..짱입니다!!
4915,맛2 / 양2 / 배달2 / 언제나 믿고 먹는 빅스타입니다
4916,맛1 / 양1 / 배달1 / 피자 너무 맛있었습니다ㅠㅠ 다만 너무 식어서 도착해서 다시 데워서 먹었어요...
4918,맛2 / 양2 / 배달2 / 맛있어요생각보다 커서 놀랐다네요
4919,맛1 / 양1 / 배달1 / 맛있게 잘먹었습니다.
4920,맛2 / 양2 / 배달2 / 피자크기보고 깜놀했어요ㅋㅋ맛있게 잘먹었답니다
4921,맛2 / 양2 / 배달2 / 맛있어요! 전 항상 요거 ㅋ
4922,맛2 / 양2 / 배달2 / 맛있게잘먹었네요 담에는 다른맛도 도전!
4923,맛2 / 양2 / 배달2 / 맛있네요~~~~~~~~
4924,맛2 / 양2 / 배달2 / 여기 피자 치즈 진짜짱이네요. 자주시켜먹을게요.
4925,맛1 / 양1 / 배달1 / 그냥괜찮아요~~~~~
4926,맛2 / 양2 / 배달2 / 매번 맛있게 잘 먹고 있습니다!
4927,맛2 / 양2 / 배달2 / 양도 많고 맛도 있어서 피자는 항상 빅스타에서 먹어요
4928,맛2 / 양2 / 배달2 / 담백하니 맛있습니다
4929,맛1 / 양1 / 배달1 / 반반 먹다 첨 단일 시켰는데 맛있습니다
4930,"맛2 / 양2 / 배달2 / 시카고피자 처음 시켜봤는데, 너무 맛있어요...ㅠㅠ 처음에는 크기만 보고 한 번에 다 먹을 줄 알았는데, 치즈양이 많아서 그런지 배불러서 남겼어요... 배달도 65분 떴는데 45분?? 정도만에 왔습니다!"
4931,"맛2 / 양2 / 배달2 / 너무 잘 먹었습니다 배달하시는분이 너무 미안해 하시던데,안 그러셔도 되요 조금 쏟아지믄 어때요말안하고 그냥 가시는분도 많은데,말해주셔서 감사하다고 전해드리고 싶네요"
4932,맛2 / 양2 / 배달2 / 불고기 맛있구요 토핑 적당하고 하와이안도 맛있어요 파인애플이 적당히 달고 단단해요.
4933,맛1 / 양1 / 배달1 / 배달시간은 쫌 걸리지만 피자판이 크네용~잘먹겠습니다~
4934,맛2 / 양2 / 배달2 / 늘 맛있게 먹고 있어요~^^ 좋습니다.
4935,맛2 / 양2 / 배달2 / 처음 먹어보는 형태의 피자였는데 참 맛있게 먹었습니다.
4937,맛2 / 양2 / 배달2 / 언제나 꿀맛에 빠른 배달!!
4938,맛2 / 양2 / 배달2 / 이 집 피자는 언제나 꾸르맛
4939,맛2 / 양2 / 배달2 / 여기서만 주문합니다 ~ 맛있어요 ~
4940,맛2 / 양2 / 배달2 / 배달이 조금 늦긴했는데 맛있게 먹겠습니다
4941,맛2 / 양2 / 배달2 / 여기알고  피자는 여기서만 시켜먹어요 감사합니다
4942,맛2 / 양2 / 배달2 / 피자는 엄청 부드럽고 최고 맛있었는데메뉴판의 사진 만큼 파인애플이 많지 않아서 실망스러웠습니다.하지만맛있었고 다음에는 파인애플 추가 1번 해서 먹으면 딱 좋을 것 같아요
4943,맛2 / 양2 / 배달2 / 맛있어요 평이좋길래 시켜봤는데 만족합니다 ㅎㅎ
4945,맛2 / 양2 / 배달1 / 너무맛있게잘먹었습니다!!
4946,맛1 / 양1 / 배달1 / 맛은 있으나 다른 시카고피자와 상대적으로 비교됨 특히 치즈
4947,맛2 / 양2 / 배달2 / 피자가 커서 놀랐어요 맛있게 잘 먹었습니다 ^^
4948,맛2 / 양2 / 배달2 / 진짜 맛잇어요 항상 여기만 먹는.... ㅋㅋㅋㅋㅋ
4949,맛2 / 양2 / 배달2 / 넘나 큰 피자...굿..
4950,맛1 / 양1 / 배달1 / 잘먹었습니다 이름대로 빅이네요
4951,맛2 / 양2 / 배달2 / 치즈 많고 맛있어요~ 저렴한 가격에 시카고 피자를 먹을수있네요 ㅋㅋ
4952,맛2 / 양2 / 배달2 / 맛있어용 배달도빠르구용
4954,"맛2 / 양2 / 배달2 / 시카고피자처음시켜봤는데 맛있네요. 다음엔 흐르네피자는어떨까고민되는,"
4955,맛2 / 양2 / 배달2 / 아니 사장님 어쩜 이럴 수 있나요너무 맛있어서 둘 다 죽을뻔했네..
4956,맛1 / 양2 / 배달2 / 맛있습니다.  잘먹었습니다.
4957,맛2 / 양2 / 배달2 / 엄마가 치즈를 너무 좋아해서 엄마집에 주문해줬네요맛있게 먹었다고 그러시네요세트치크 문의에 친절히 전화주시고 감사합니다
4959,맛1 / 양2 / 배달2 / 흐르쥬퐁듀는 음.. 다른 시카고보다 조금 부족한듯
4960,맛2 / 양2 / 배달2 / 믿고 먹는 페퍼로니 시카고 피자
4961,맛2 / 양2 / 배달2 / 고구마 시카고 피자도 괜찮네요
4962,맛2 / 양2 / 배달2 / 크기가 엄청 크고 맛도 괜찮아요!
4963,맛0 / 양0 / 배달0 / 양적음 너무적음 할인끝나면 안먹을듯
4964,맛1 / 양1 / 배달1 / 첨 시켰는데 크기에 놀래고 도우 얇아서 놀래고 맛에 놀랬네요.앞으로 메뉴 정주행 예정입니당~
4966,맛2 / 양2 / 배달2 / 사이즈가 어마어마 합니다. 제가 쓰는 컴퓨터 키보드 올렸어요. 사이즈 비교해보세요. 맛도 좋네요. 잘 먹었습니다. 👍
4967,맛2 / 양2 / 배달2 / 진짜 맛있음
4968,맛1 / 양1 / 배달1 / 배뷰르게 잘먹었어요
4969,맛2 / 양2 / 배달2 / 잘먹었습니다ㅎㅎ번창하세요~~
4971,맛2 / 양2 / 배달2 / 처음 시켰는데 피자 얇고 맛있어요. 사이즈도 어미어마하고 다음에 또 시킬게요~
4972,맛2 / 양2 / 배달2 / 시카고 피자 역시 치즈 대박....
4975,맛2 / 양2 / 배달1 / 70분 카톡와서 느긋하게 기다렸네요..70분넘게 걸리긴했지만맛있으니..근데 피자 끝부분은 너무 빵이 두꺼워서 밀가루냄새가..끝은 안먹고 버렸네요
4976,맛2 / 양2 / 배달2 / 간만에 시켰는데 정말 크네요ㅎ 사진에 비어있는건 아기가 빨리 달라고 그래서 가위로 잘라주고 나서 찍어서 그렇네요. 맛있게 잘 먹었습니다. 사실 피자보다 오븐스파게티를 더 좋아하는데 (중학교때 용돈 모아 친구들과 먹던 그런 맛? 전 비싼 파스타보다 저런게 더 맛있더라구요 ㅎ) 다른곳보다 소스가 많아서 맛있어요.  스파게티에 치즈가 더 녹아있으면 좋았을거 같아요.
4977,맛1 / 양1 / 배달1 / 그냥 다 보통이예요
4978,맛1 / 양2 / 배달0 / 피자 너무 맛있네요 잘먹었습니다 살짝 눌려온게 아쉽지만 뭐 맛에 지장있는건 아니니깐 ㅋㅋ
4979,맛1 / 양2 / 배달2 / 전반적으로 만족합니다 !
4980,맛2 / 양2 / 배달1 / 원래 단골이에요 ㅎ ㅎ 고구마도 괜찮네요
4981,맛2 / 양2 / 배달2 / 잘먹었어요!!친구도 맛있다네요
4982,맛2 / 양2 / 배달2 / 고구마 정말 좋아해서 고구마 시카고로 시켰는데 정말 맜있어요!
4983,맛2 / 양2 / 배달2 / 짜거나 달지도 않으면서 푸짐하고  맛나요!
4984,맛2 / 양2 / 배달2 / 크고 맛있어용 피자는 항상 빅스타에서만 먹어요
4985,맛2 / 양2 / 배달2 / 굿굿 맛있었움 그리고 피클은 두개를 시키는 거로 ㅜㅡ
4986,맛2 / 양2 / 배달2 / 여기 피자 맛있어요정말 강추
4987,맛2 / 양2 / 배달2 / 배달도 빠르고 정말 맛있었어요^^ 다음에 또 시키려구요!!
4988,맛2 / 양2 / 배달2 / 크리미하면서 고소한게 맛있어요! 추천
4989,맛1 / 양1 / 배달0 / 배달이 1시간대도 안와서 전화햇더니 배송시간 60분적어두셧다고 안늦은거라고 얘기하시더라고요 전화받으신분결국 배달은 한시간30정도잇다가 받앗습니다
4990,맛2 / 양2 / 배달2 / 가성비가 좋아서 자주 시켜먹어요
4991,맛2 / 양2 / 배달2 / 너무 커서 둘이 먹어도 배부르네요 맛도 좋고 배달도 빨라요👍🏻👍🏻
4993,맛1 / 양1 / 배달1 / 맛있게 잘 먹었습니다 ~~~
4994,맛2 / 양2 / 배달2 / 엄청 좋아하는 피자!!
4995,맛2 / 양2 / 배달2 / 너무 맛있어요 ! 특히나 소보로. ㅠㅠ
4997,맛2 / 양2 / 배달2 / 마시씁니다... 배달빨리왔고..치즈듬뿍
4998,맛2 / 양1 / 배달1 / 도우가 좀두껍네요타매장에서 먹었을땐 얆았던거같은데...
4999,맛2 / 양2 / 배달2 / 시카고피자 맛있어요여기 시카고피자 먹은뒤로 다른데서는 안시켜먹어요
5000,맛2 / 양2 / 배달2 / 시카고피자 맛있어요
5001,맛2 / 양2 / 배달2 / 크으..끝나네
5002,맛2 / 양2 / 배달1 / 크기보고 진짜 놀랬어요ㅎㅎ갈릭비프 넘 맛있게 먹었고두꺼운 피자가 아니라 더 좋네요세조각먹고 배부름에 낮잠을~^^;;
5004,맛2 / 양2 / 배달0 / 배달원 불친절 ㅇㅇ
5005,맛2 / 양2 / 배달2 / 매번 맛있게 먹고 있어요~~^^ 짱이예요
5006,맛1 / 양0 / 배달1 / 양이많이부족함니다 .... 다른건 괜찮
5007,맛1 / 양2 / 배달1 / 가성비로는괜찮아요~다음엔시카고먹어봐야겠어요
5008,맛2 / 양2 / 배달2 / 많이 크네요ㅎ 잘먹었습니다~
5010,맛2 / 양2 / 배달2 / 생각보다 너무 커서 놀랐어요. 하지만 맛있었답니다^^
5011,맛1 / 양2 / 배달2 / 배달빠르고 맛있어요 양은 겁나네요
5012,맛2 / 양2 / 배달2 / 매번 시켜먹지만 정말 맛있습니다!
5013,맛2 / 양2 / 배달2 / 맛있어영 추천합니다아앗
5015,맛1 / 양1 / 배달2 / 맛은 있는데 다먹기엔 좀 물렸어요
5016,맛1 / 양0 / 배달0 / 맛있네요   잘먹겠음니다
5017,맛1 / 양1 / 배달1 / 맛있게 잘먹었습니다
5018,맛1 / 양1 / 배달1 / 매번 잘 시켜 먹고 있어요
5019,맛2 / 양2 / 배달2 / 전에 먹었던건데 맛있어서 또 시켰어요!
5020,맛2 / 양2 / 배달2 / 시카고피자는 언제 먹어도 맛있어요크림파스타도 색다른 맛이었어요
5021,맛2 / 양2 / 배달2 / 맛있었어요 토마토 소스가 좀만더 있었음 좋았어요
5022,맛2 / 양2 / 배달2 / 고구마 맛있네요! 빅스타 짱입니다!
5023,맛2 / 양2 / 배달1 / 양많고 토핑도많고 존맛이에요
5024,맛2 / 양2 / 배달1 / 매번 잘먹고 있습니다
5025,맛2 / 양2 / 배달2 / 주문 즉시 바로 시작하여 예상시간 내 배달이 완료되었네요. 늘 먹는 그 맛있는 맛 항상 좋습니다 :)
5026,맛2 / 양2 / 배달2 / 양도 많고 맛도 괜찮아요
5027,맛2 / 양2 / 배달2 / 치즈듬뿍! 여러번 먹어도 맛있어요 치즈덕후에게 최적의 메뉴라 생각합니다 가성비도 좋고 굿굿
5029,맛2 / 양1 / 배달1 / 두번째 주문했어요. 배달하는곳 중에 제일 맛있었어요
5031,맛1 / 양2 / 배달1 / 푸짐하네요~ 두꺼워서 좀 싱거운?느낌이지만 괜찮네요
5032,맛2 / 양2 / 배달2 / 굿굿 오랫만에 먹은 시카고피자! 맛있네요.
5033,맛1 / 양2 / 배달1 / 양도 많고 뭔가 전보다 토핑도 많아진듯하네요ㅎ
5034,맛1 / 양2 / 배달2 / 참피온피자는 좀 보통인 거 같습니다. 다른 피자는 맛있어요
5035,맛2 / 양1 / 배달2 / 시카고 피자라 사이즈가 작은데 맛은 있어요치즈도 소스도 적당해요
5036,맛2 / 양2 / 배달2 / 배달도 빠르고 피자가 정말 맛있네여. 그리고 크기도 커서 깜놀... 배터지게 잘 먹었습니다~^^
5037,맛1 / 양1 / 배달1 / 그냥 쏘쏘해요~ 감사합니다.
5038,맛2 / 양2 / 배달2 / 매번 맛있게 잘먹고있습니다페퍼로니 좀 더 주셨으면 좋겠어요ㅠ
5039,맛2 / 양2 / 배달2 / 지난주에 먹은곤데 치즈 진짜 낭낭.. 시카고피자 파는 매장에서 먹었던 것 보다 맛있고 가성비도 좋은 거 같아요 집에서 먹을 수 있으니 편하기도 하구요! 크림 파스타는 평범하긴 한데 제가 좋아하는 맛ㅎ_ㅎ 사이드로 나쁘지 않앗숩니다 오늘 또 시켜먹을고예용
5040,맛2 / 양2 / 배달2 / 시카고피자 끝내주내요..
5042,맛2 / 양2 / 배달2 / 잘먹엇어요 맛있네요
5044,맛2 / 양2 / 배달2 / 맛있어요 꼭 드세요
5045,맛2 / 양2 / 배달2 / 빅스타피자 맛있어요 추천
5046,맛2 / 양2 / 배달2 / 처음으로 시카고 피자를 시켰네요 ㅎ 치즈양이 오우 정말 어마 어마 했어요 해장 하기에 좋은것 같아요 잘먹었습니다.
5047,맛2 / 양2 / 배달2 / 항상최고! 넘맛있어요!
5049,맛1 / 양2 / 배달1 / 맛있게 잘 먹었습니다
5050,맛1 / 양2 / 배달2 / 还不错 只是有点臭臭的
5051,맛2 / 양2 / 배달2 / 처음 시카고피자 시켜봤는데 치즈가 듬뿍..넘 맛나요ㅜ스파게티도 굳~~~
5052,맛2 / 양2 / 배달2 / 배달도 예정시간보다 빨리왔어요맛있게잘먹었습니다~
5053,맛2 / 양2 / 배달2 / 시카고피자 정말 맛있네요 치즈가 어마어마하게 많아요 ㅎㅎ 가격도 저렴하구요
5054,맛2 / 양2 / 배달2 / 맛있게 먹고 야근 했습니당!
5055,맛2 / 양2 / 배달2 / 시카고 피자 맛있게 잘 먹었습니다. 기대했던 만큼 온것 같아서 좋았습니다.
5056,맛1 / 양2 / 배달2 / 맛있게먹었어요 소스가 제입맛엔 조금 싱거워서 살짝 아쉬움
5057,맛2 / 양2 / 배달2 / 페퍼로니 말고 체다치즈로 왔지만 맛잇게잘먹엇습니다.
5058,맛0 / 양0 / 배달0 / 배달시간1시간30분걸린거같네요 최악이에요
5059,맛2 / 양2 / 배달2 / 고구마가 페퍼로니보다 더 든든합니다~ 페퍼로니는 4조각 먹으면 배뷰른데 고구마는 3조각만 먹어두 짱
5061,"맛1 / 양1 / 배달1 / 빅스타 시카고피자의 맛이 좋은 건 원래부터 알고있었습니다만 파스타는 처음 시켜봤는데, 파스타도 맛있습니다!!"
5062,맛2 / 양2 / 배달2 / 양도 많고 맛도 좋네요
5063,맛1 / 양2 / 배달2 / 양이 아주아주아주아주 많아요
5064,맛2 / 양2 / 배달2 / 맛있게잘먹었습니다~~
5065,맛2 / 양2 / 배달2 / 항상맛있게먹음.. 배달도빠르고 별5개 ㅋㅋ
5066,맛2 / 양2 / 배달2 / 맛나여~ 확실히 일반피자와는 다른 쪽득함? 치즈의향연? ㅋ
5067,맛2 / 양2 / 배달2 / 저렴하게 시카고 피자 먹을수있어서 좋아요 ㅋ
5068,맛2 / 양2 / 배달2 / 피자좋아하는 지인분한테 추천해서 같이먹었는데 맛있고 양많다고 다음에도 또 시켜먹겠다네요 ㅋㅋㅋㅋ
5069,맛2 / 양2 / 배달2 / 맛잇어열ㅇㅇㅇㅇㅇㅇㅇㅇ
5070,맛2 / 양2 / 배달2 / 맛좋아요! ㅎㅎㅎ굿굿
5071,맛2 / 양2 / 배달2 / 두번째 바달인데 맛잇네요
5072,맛1 / 양1 / 배달1 / 맛잇게 잘먹엇습니다
5073,맛2 / 양2 / 배달2 / 항상 맛있게 먹고있습니다!!!
5074,맛2 / 양2 / 배달2 / 와 피자 대박커요!!!! 맛도 있고! 자주 시켜먹을거같아요
5075,맛2 / 양2 / 배달2 / 피자집 중에서 제일 괜찮은 곳입니다 폭탄피자 굳
5076,맛2 / 양2 / 배달2 / 시카고피자 존맛 ㅠ ㅠb
5077,맛2 / 양2 / 배달2 / 좋았습니다 맛도 양도 배달도 굳굳굳 가성비가 좋다는것은 맛에비해 양이 많다는건데 맛도 좋음
5078,맛2 / 양2 / 배달2 / 잘 먹었어요~~~담에도 잘~~
5079,맛1 / 양2 / 배달1 / 피자엄청커요토핑이랑 치즈는실종인듯요
5080,맛2 / 양2 / 배달2 / 언제나 맛있는 빅수타
5081,맛2 / 양2 / 배달2 / 언제나 맛있게 먹고 갑니다
5082,맛2 / 양2 / 배달2 / 오늘 할인 많이받아서 맛있게먹었어요~ 치즈도 많고 도우도 맛있고 가격도 저렴하고 최고예요~
5083,맛1 / 양2 / 배달2 / 쫌 짜긴했지만 역쉬 크네요
5084,맛2 / 양2 / 배달2 / 피자 너무 커서 좋아용 오홍홍
5085,맛2 / 양2 / 배달2 / 피자 진짜 완전 맛잇어요 인생피자 될 듯..♥ 또 시켜먹을게요 !!  크림스파게티랑 피자 둘 다 너무 맛잇어요 !!
5086,맛2 / 양2 / 배달2 / 사장님 배달 잘못온줄알았습니다저는 그냥 피자를 시켰는데 왜 특대사이즈 피자가 온거죠 너무 크네여
5088,맛2 / 양2 / 배달2 / 토핑도 많고 가격대비 괜찮아요..유명대형메이커 피자보다 훨씬만족합니다.
5089,맛2 / 양2 / 배달2 / 맛 가성비 최고구요~ 치즈도 푸짐하고 도우도 바삭하고 ㅋ 배달 오신분 진짜 친절하시고 정말 빨리왔어요~ 만점👍
5090,맛1 / 양2 / 배달1 / 예상시간보다 늦게 왔긴한데 크기는 진짜 커요토핑있는 부분은 갠찬고 끝에 빵만 있는 부분은 쫌 딱딱함
5091,맛1 / 양1 / 배달1 / 양은 푸짐맛은 조금 기대에는 못미쳐요ㅠ치즈가
5092,맛2 / 양2 / 배달2 / 맛있고 배달 빠르고 양이 진짜 많아요
5093,맛0 / 양0 / 배달0 / 맛도 써비쓰도 완전 별루였어요
5094,맛2 / 양2 / 배달2 / 정말 맛있게 잘 먹었습니다
5095,맛2 / 양2 / 배달2 / 맛있게 먹었습니다 ~~~~
5096,"맛1 / 양1 / 배달2 / 맛있게 잘 먹었어요, 약간 달달한 피자 네요"
5098,맛2 / 양2 / 배달2 / 피자 진짜맛있어요 파스타는 그럭저럭..ㅜㅜ
5099,맛2 / 양2 / 배달2 / 크기는 작아보였는데 먹다보면 양이 많아요
5100,맛1 / 양1 / 배달1 / 저렴하고 맛잇네요. ㅈ많임파세오
5101,맛2 / 양2 / 배달2 / 대형피자만 먹다가 시카고피자 두번째먹는중인데 작은고추가 맵다고 크기는 적지만 도우가 매우 두껍고 토핑이 푸짐하네요 대형피자도 좋지만 시카고가 더 좋숩니다 손님오시면 대형피자랑 시카고 2개시켜서 전 시카고 먹어야겠어요
5102,맛2 / 양2 / 배달2 / 너무 맛있고 진짜커요!
5103,맛2 / 양2 / 배달2 / 피자 싼거 시켜서 크기 작을줄 알았는데 엄청 커서 놀랐네요 ㅠㅠㅠ 맛있어요
5104,맛2 / 양2 / 배달2 / 안봐도 대박 사이즈 피자 ㅋㅋㅋㅋㅋ맨날 혼자 배 터지게 먹는다
5105,맛1 / 양1 / 배달1 / 오랜만에 먹었는데 그럭저럭
5106,맛2 / 양2 / 배달2 / 불고기피자 진짜 맛있네요~
5108,맛2 / 양2 / 배달2 / 치즈가 듬뿍이라 맛있게 잘 먹었어요~! 리뷰이벤트 신청했는데 ㅜㅜ 치즈크러스트ㅜㅜ 없었어요....
5109,맛2 / 양2 / 배달2 / 오랫만에 빅스타 맛있었어용
5110,맛2 / 양2 / 배달2 / 첫주문땐 양으로 승부보려고 큰피자 시켰는대 시카고피자가 작지만 정말 맛있네요
5111,맛2 / 양2 / 배달2 / 항상 맛있게 잘 먹고 있어요~
5112,"맛2 / 양2 / 배달2 / 맛, 양, 배달 모두 만족했습니다."
5113,맛2 / 양2 / 배달2 / 배달 맛 다좋아요~기본시카고와 비교해보자면..개인적으로는 기본시카고가 좋네요~
5115,맛2 / 양2 / 배달2 / 요즘 피자 다 비싼데저렴한거같아요~시카고피자라.. 치즈 페퍼로니 고기 토마토소스가 듬뿍 이게 다라ㅋㅋ 다음엔 토핑 이것저것 들어간 다른 메뉴 먹어볼 예정입니다~
5116,맛2 / 양2 / 배달2 / 빅스타 항상 마시쪄
5118,맛1 / 양2 / 배달2 / 잘먹었습니다 피자ㅈ개크네요ㅎㅎ
5119,맛2 / 양2 / 배달2 / 한번먹어보고 반해서 매주시켜먹는것같아요
5120,맛2 / 양2 / 배달0 / ㅜㅜ맛잇긴한데 한시간반이나걸려서옴.. 비오는날에 시킨 제잘못이죵..
5121,맛1 / 양1 / 배달0 / 잘 먹었습니다~~~
5122,맛2 / 양2 / 배달2 / 맛잇어서 한판 다먹음
5123,맛0 / 양0 / 배달2 / 쿠폰이벤트있길래 할인받아 먹었는데  토핑양이며 좀 실망이였습니다 차라리 할인안받을걸그랬나요...양도 할인받은거같네요
5124,맛2 / 양2 / 배달2 / 최고의 맛 입니다...원래 치즈와 타코를 좋아하는데 두가지맛이 모두 풍부하게 들어있는치즈타코피자...맛도 굿~! 양도 굿~! 정말 맛있게 잘먹었어요...^^
5125,맛2 / 양2 / 배달2 / 맛있고 양도많고 저렴합니다 추천
5126,맛2 / 양1 / 배달2 / 사이드가 양이 적어요 4천원이 아까울 정도 1천5백원짜리 과자가 더 양 많은듯. 피자는 맛있습니다.
5127,맛1 / 양2 / 배달2 / 요번 피자는 지난번것보가는 별로네요 역시 폭탄피자가 맛있는듯하네요
5128,맛2 / 양2 / 배달2 / 제동생이먹고싶다고해서 시켰는데 자는사이 맛있었는지 한판을다먹었더라구요? 세상에 진짜맛집인가봅니다^^귯피자를못봐서 사진이없내요 ^^;
5129,맛1 / 양2 / 배달0 / 배달이 이렇게 왔어요.찜찜해서 반도 얼마안먹고 버렸습니다.맛은 그냥저냥인거같은데뭉개져서와서 먹다 포기햇네요.
5130,맛2 / 양2 / 배달2 / 맛있어요! 재료도 듬뿍듬뿍🍕
5132,맛2 / 양2 / 배달2 / 가격.맛. 최고네요.강추
5133,맛2 / 양2 / 배달2 / 여긴 맛있어요!! 최고
5134,맛2 / 양2 / 배달2 / 처음에 너무커서 놀라구 맛잇어서 또 놀람 ㅋㅋ 맛잇게 잘먹엇습니다 왠만하면 피자한판 먹는데 3조각먹으니까 너무 배부르네요ㅠ
5135,맛1 / 양2 / 배달2 / 배달도 빠르구 가성비 좋아요ㅋㅋ
5136,맛2 / 양2 / 배달2 / 왕 크고 왕 맛있다
5137,맛1 / 양2 / 배달2 / 토핑이 빈약하지만 그럭저럭 먹을만 했습니다.
5138,맛2 / 양2 / 배달2 / 가격 맛 배달 최고엿어여
5140,맛1 / 양2 / 배달2 / 항상 시카고 피자 너무 맛있게 먹어서 다른 피자 시켜봤는데 제취향은 아니네요 ㅠ(제기준임) 엄청 큰데다 위에 디핑도 크기에 비해 듬뿍 올려져 있어서 놀랐어요. 대신 제가 치즈 듬뿍인 피자를 좋아해서 씬 피자에 치즈는 좀 적은듯해서 아쉬웠지만 그 가격에 그 크기면 이해될 수준이라 만약 시킨다면 치즈 추가 해서 드시는게 나을듯. 가공햄이 많이 들어있는 피자 라서 그런가? 후추? 같은 맛같이 입안이 얼얼한 느낌? 이 있었는데 이건 왜 인지 모르겠다랄까 ㅎ 새우링 바삭하니 괜찮네요
5141,"맛2 / 양2 / 배달2 / 가격대비 맛, 양 최고입니다!! 페페로니 피자 강추!!"
5142,맛2 / 양2 / 배달2 / 맛있고 피자가 커서 4일은먹은거같네요 ㅋㅋㅋ
5143,맛1 / 양1 / 배달2 / 그냥저냥 싸고 크다 얇아서 크기에 비해 배부르진않음
5144,맛2 / 양2 / 배달2 / 사실 리뷰보고 주문하긴 했지만 페퍼로니 시카고 피자 정말 맛있어서 깜짝 놀랐어요. 고르곤졸라 피자도 맛도 맛이지만 크기도 엄청 커서 또 한번 놀랐네요. 자주 시켜먹을거 같아요^^
5145,맛2 / 양2 / 배달2 / 맛잇어요 ㅇㅇㅇㅇㅇㅇㅇ
5146,맛2 / 양2 / 배달2 / 항상맛있어요! 응원합니다!
5148,맛2 / 양2 / 배달1 / 이렇게 큰피자 13년전에 먹어보고 첨이에요 요즘에도 이렇게 큰피자를 팔다니..  맛도좋아요
5149,맛2 / 양2 / 배달2 / 아주 맛있어요~~~~
5150,맛1 / 양1 / 배달2 / 도우 사이로 치즈가 낀건줄몰랏네요치즈맛에 다른 맛이 안나서 아쉬웠습니다치즈는 좋은덧..ㅎㅎ
5151,맛1 / 양1 / 배달2 / 밤늦게 시켰는데 배달 빨리와서 덕분에 잘 먹었습니다~ 저렴한 가격에 사이즈 커서 가끔 생각날 때 시켜먹는데 맛있어요!!
5153,맛1 / 양1 / 배달1 / 좋아요. 괜찮아요.
5154,맛2 / 양2 / 배달2 / 맛잇어요 파스타가 일품
5155,맛2 / 양2 / 배달2 / 피자크기 미쳤어요ㅋㅋㅋㅋㅋㅋㅋ방석크기 만한 피자는 처음이예용
5156,맛2 / 양2 / 배달2 / 맛 양 가격 모두 잡는것이 쉬운게 아닌데 모두 만족합니다 자주 시킬께요
5159,맛1 / 양2 / 배달2 / 배달해주시는 분이 친절하셔서 기분좋게 받았는데..플라스틱 받침이 거의 파묻혀 있네요..ㅠㅠ다음에는 잘 부탁드려요~
5160,맛2 / 양2 / 배달2 / 늦은시간에 빠른배달 감사합니다 언제나 잘 먹고 있습니다
5161,맛1 / 양1 / 배달1 / 아직 안왔음;;;배고파요
5162,맛2 / 양2 / 배달2 / 진짜 맛있게 먹었어요!
5163,맛2 / 양2 / 배달2 / 피자가 책상보다 커요 맛있어요 양도 많고 가격대비ㅎㅎㅎ
5164,맛2 / 양2 / 배달2 / 맛잇어요~ㅇㅇㅇㅇㅇ
5165,맛2 / 양2 / 배달2 / 。。。。。。。。。。
5166,맛2 / 양2 / 배달1 / 배달은 늦었지만 따숩고 맛있습니다 헝헝 ㅠㅠ
5167,맛1 / 양2 / 배달1 / 양은 진짜 많네요ㅋㅋㅋ 이렇게 클 줄은 몰랐음... 배달원님앞에서 헉소리 냄...ㅋㅋㅋㅋㅋ 맛은 있는데 담에는 다른 메뉴로 먹을까 생각중임...
5168,맛2 / 양2 / 배달2 / 양도 많고 맛있네요
5169,맛1 / 양2 / 배달2 / 배달하신분이 아주 친절하셨어요.
5171,맛2 / 양2 / 배달2 / 너무 맛있어요가성비갑!!
